unix_timestamp,rms_acc
1477495803.120000,30.430248
1477495803.200000,32.802439
1477495803.280000,30.675723
1477495803.360000,31.368774
1477495803.440000,31.796226
1477495803.520000,30.380915
1477495803.600000,32.062439
1477495803.680000,31.384710
1477495803.760000,31.016125
1477495803.840000,30.724583
1477495803.920000,32.031235
1477495804.000000,32.031235
1477495804.080000,31.384710
1477495804.160000,31.384710
1477495804.240000,31.780497
1477495804.320000,30.724583
1477495804.400000,31.384710
1477495804.480000,32.031235
1477495804.560000,31.016125
1477495804.640000,32.062439
1477495804.720000,31.384710
1477495804.800000,30.757113
1477495804.880000,30.757113
1477495804.960000,31.384710
1477495805.040000,31.016125
1477495805.120000,31.384710
1477495805.200000,31.384710
1477495805.280000,31.384710
1477495805.360000,31.384710
1477495805.440000,31.016125
1477495805.520000,31.384710
1477495805.600000,31.670175
1477495805.680000,31.384710
1477495805.760000,30.757113
1477495805.840000,31.780497
1477495805.920000,32.449961
1477495806.000000,30.757113
1477495806.080000,31.160873
1477495806.160000,31.780497
1477495806.240000,34.770677
1477495806.320000,30.757113
1477495806.400000,31.464265
1477495806.480000,29.529646
1477495806.560000,31.192948
1477495806.640000,31.968735
1477495806.720000,31.811947
1477495806.800000,32.015621
1477495806.880000,31.511903
1477495806.960000,31.511903
1477495807.040000,31.780497
1477495807.120000,31.368774
1477495807.200000,31.368774
1477495807.280000,29.816103
1477495807.360000,29.410882
1477495807.440000,30.347982
1477495807.520000,31.448370
1477495807.600000,37.202150
1477495807.680000,29.154759
1477495807.760000,29.017236
1477495807.840000,33.120990
1477495807.920000,31.464265
1477495808.000000,39.051248
1477495808.080000,39.736633
1477495808.160000,30.282008
1477495808.240000,28.600699
1477495808.320000,28.982753
1477495808.400000,27.331301
1477495808.480000,28.284271
1477495808.560000,30.643107
1477495808.640000,31.575307
1477495808.720000,33.060551
1477495808.800000,37.363083
1477495808.880000,29.816103
1477495808.960000,30.149627
1477495809.040000,36.510273
1477495809.120000,30.116441
1477495809.200000,25.199206
1477495809.280000,32.954514
1477495809.360000,33.030289
1477495809.440000,29.171904
1477495809.520000,33.000000
1477495809.600000,31.368774
1477495809.680000,32.634338
1477495809.760000,32.015621
1477495809.840000,30.854497
1477495809.920000,33.970576
1477495810.000000,35.114100
1477495810.080000,28.301943
1477495810.160000,30.380915
1477495810.240000,32.710854
1477495810.320000,32.526912
1477495810.400000,32.403703
1477495810.480000,28.372522
1477495810.560000,30.099834
1477495810.640000,31.208973
1477495810.720000,32.649655
1477495810.800000,31.400637
1477495810.880000,32.046841
1477495810.960000,31.448370
1477495811.040000,33.970576
1477495811.120000,30.643107
1477495811.200000,32.526912
1477495811.280000,29.223278
1477495811.360000,32.403703
1477495811.440000,33.030289
1477495811.520000,29.000000
1477495811.600000,32.388269
1477495811.680000,31.591138
1477495811.760000,31.160873
1477495811.840000,29.342802
1477495811.920000,32.710854
1477495812.000000,31.400637
1477495812.080000,32.015621
1477495812.160000,31.591138
1477495812.240000,30.331502
1477495812.320000,34.146742
1477495812.400000,27.018512
1477495812.480000,35.496479
1477495812.560000,30.133038
1477495812.640000,31.320920
1477495812.720000,32.710854
1477495812.800000,33.734256
1477495812.880000,29.393877
1477495812.960000,30.133038
1477495813.040000,32.015621
1477495813.120000,30.000000
1477495813.200000,30.133038
1477495813.280000,32.015621
1477495813.360000,32.802439
1477495813.440000,30.789609
1477495813.520000,32.249031
1477495813.600000,30.364453
1477495813.680000,30.886890
1477495813.760000,29.816103
1477495813.840000,32.710854
1477495813.920000,33.075671
1477495814.000000,29.765752
1477495814.080000,31.448370
1477495814.160000,33.136083
1477495814.240000,30.757113
1477495814.320000,31.448370
1477495814.400000,31.384710
1477495814.480000,30.870698
1477495814.560000,31.559468
1477495814.640000,31.701735
1477495814.720000,33.075671
1477495814.800000,30.561414
1477495814.880000,31.843367
1477495814.960000,31.256999
1477495815.040000,32.264532
1477495815.120000,31.128765
1477495815.200000,31.000000
1477495815.280000,31.128765
1477495815.360000,30.886890
1477495815.440000,30.886890
1477495815.520000,31.416556
1477495815.600000,30.886890
1477495815.680000,31.416556
1477495815.760000,31.160873
1477495815.840000,30.083218
1477495815.920000,33.555923
1477495816.000000,31.112698
1477495816.080000,31.064449
1477495816.160000,31.032241
1477495816.240000,31.048349
1477495816.320000,29.816103
1477495816.400000,34.380227
1477495816.480000,37.483330
1477495816.560000,33.778692
1477495816.640000,30.740852
1477495816.720000,28.372522
1477495816.800000,29.698485
1477495816.880000,30.083218
1477495816.960000,29.883106
1477495817.040000,31.000000
1477495817.120000,33.793490
1477495817.200000,34.336569
1477495817.280000,35.014283
1477495817.360000,29.580399
1477495817.440000,31.638584
1477495817.520000,32.449961
1477495817.600000,29.427878
1477495817.680000,31.160873
1477495817.760000,32.403703
1477495817.840000,30.886890
1477495817.920000,31.128765
1477495818.000000,30.594117
1477495818.080000,31.685959
1477495818.160000,31.320920
1477495818.240000,30.149627
1477495818.320000,31.843367
1477495818.400000,31.968735
1477495818.480000,31.843367
1477495818.560000,31.464265
1477495818.640000,32.588341
1477495818.720000,31.780497
1477495818.800000,31.064449
1477495818.880000,31.128765
1477495818.960000,30.364453
1477495819.040000,32.140317
1477495819.120000,32.465366
1477495819.200000,29.748950
1477495819.280000,31.843367
1477495819.360000,31.843367
1477495819.440000,30.083218
1477495819.520000,29.444864
1477495819.600000,33.763886
1477495819.680000,32.878564
1477495819.760000,31.843367
1477495819.840000,31.843367
1477495819.920000,32.264532
1477495820.000000,30.561414
1477495820.080000,31.685959
1477495820.160000,30.561414
1477495820.240000,31.256999
1477495820.320000,31.256999
1477495820.400000,30.854497
1477495820.480000,32.155870
1477495820.560000,31.208973
1477495820.640000,32.756679
1477495820.720000,31.780497
1477495820.800000,30.935417
1477495820.880000,30.232433
1477495820.960000,32.588341
1477495821.040000,31.953091
1477495821.120000,31.400637
1477495821.200000,31.464265
1477495821.280000,31.304952
1477495821.360000,31.953091
1477495821.440000,31.953091
1477495821.520000,31.400637
1477495821.600000,31.827661
1477495821.680000,31.827661
1477495821.760000,31.400637
1477495821.840000,31.400637
1477495821.920000,31.953091
1477495822.000000,31.464265
1477495822.080000,31.464265
1477495822.160000,30.740852
1477495822.240000,31.827661
1477495822.320000,31.953091
1477495822.400000,30.430248
1477495822.480000,31.464265
1477495822.560000,32.140317
1477495822.640000,31.685959
1477495822.720000,31.685959
1477495822.800000,31.256999
1477495822.880000,31.128765
1477495822.960000,30.903074
1477495823.040000,32.388269
1477495823.120000,31.968735
1477495823.200000,31.256999
1477495823.280000,31.256999
1477495823.360000,31.575307
1477495823.440000,31.400637
1477495823.520000,30.479501
1477495823.600000,32.526912
1477495823.680000,31.320920
1477495823.760000,31.622777
1477495823.840000,32.093613
1477495823.920000,30.757113
1477495824.000000,31.320920
1477495824.080000,29.983329
1477495824.160000,31.320920
1477495824.240000,29.983329
1477495824.320000,31.208973
1477495824.400000,32.218007
1477495824.480000,33.615473
1477495824.560000,34.423829
1477495824.640000,32.449961
1477495824.720000,31.064449
1477495824.800000,30.545049
1477495824.880000,30.033315
1477495824.960000,30.886890
1477495825.040000,31.827661
1477495825.120000,32.388269
1477495825.200000,31.968735
1477495825.280000,31.968735
1477495825.360000,33.615473
1477495825.440000,30.248967
1477495825.520000,29.832868
1477495825.600000,30.331502
1477495825.680000,31.288976
1477495825.760000,31.764760
1477495825.840000,31.717503
1477495825.920000,31.400637
1477495826.000000,29.580399
1477495826.080000,30.528675
1477495826.160000,35.902646
1477495826.240000,30.870698
1477495826.320000,29.223278
1477495826.400000,35.397740
1477495826.480000,34.073450
1477495826.560000,28.618176
1477495826.640000,30.903074
1477495826.720000,34.423829
1477495826.800000,32.649655
1477495826.880000,30.166206
1477495826.960000,29.189039
1477495827.040000,30.479501
1477495827.120000,32.649655
1477495827.200000,34.481879
1477495827.280000,32.572995
1477495827.360000,32.787193
1477495827.440000,31.527766
1477495827.520000,30.675723
1477495827.600000,30.215890
1477495827.680000,31.464265
1477495827.760000,32.771939
1477495827.840000,30.364453
1477495827.920000,31.843367
1477495828.000000,27.964263
1477495828.080000,33.271610
1477495828.160000,33.911650
1477495828.240000,30.331502
1477495828.320000,31.591138
1477495828.400000,32.015621
1477495828.480000,30.935417
1477495828.560000,31.160873
1477495828.640000,30.282008
1477495828.720000,31.448370
1477495828.800000,32.062439
1477495828.880000,31.448370
1477495828.960000,32.403703
1477495829.040000,25.865034
1477495829.120000,31.448370
1477495829.200000,31.780497
1477495829.280000,32.062439
1477495829.360000,30.757113
1477495829.440000,32.155870
1477495829.520000,29.899833
1477495829.600000,32.264532
1477495829.680000,30.430248
1477495829.760000,31.256999
1477495829.840000,32.155870
1477495829.920000,31.448370
1477495830.000000,31.448370
1477495830.080000,31.448370
1477495830.160000,31.843367
1477495830.240000,31.256999
1477495830.320000,32.388269
1477495830.400000,31.128765
1477495830.480000,31.064449
1477495830.560000,31.559468
1477495830.640000,32.078030
1477495830.720000,31.400637
1477495830.800000,32.078030
1477495830.880000,31.400637
1477495830.960000,31.400637
1477495831.040000,31.400637
1477495831.120000,31.464265
1477495831.200000,30.935417
1477495831.280000,31.256999
1477495831.360000,32.388269
1477495831.440000,30.854497
1477495831.520000,31.575307
1477495831.600000,30.380915
1477495831.680000,31.575307
1477495831.760000,34.828150
1477495831.840000,33.436507
1477495831.920000,33.436507
1477495832.000000,29.899833
1477495832.080000,30.886890
1477495832.160000,31.796226
1477495832.240000,32.449961
1477495832.320000,29.849623
1477495832.400000,29.681644
1477495832.480000,31.400637
1477495832.560000,33.120990
1477495832.640000,32.588341
1477495832.720000,33.793490
1477495832.800000,34.942810
1477495832.880000,28.442925
1477495832.960000,32.326460
1477495833.040000,31.064449
1477495833.120000,27.037012
1477495833.200000,31.591138
1477495833.280000,32.771939
1477495833.360000,31.921779
1477495833.440000,30.248967
1477495833.520000,32.695565
1477495833.600000,38.704005
1477495833.680000,33.376639
1477495833.760000,27.874720
1477495833.840000,32.542280
1477495833.920000,30.561414
1477495834.000000,28.705400
1477495834.080000,31.016125
1477495834.160000,35.902646
1477495834.240000,31.240999
1477495834.320000,32.295511
1477495834.400000,30.594117
1477495834.480000,32.295511
1477495834.560000,30.331502
1477495834.640000,32.062439
1477495834.720000,31.320920
1477495834.800000,30.594117
1477495834.880000,31.240999
1477495834.960000,32.403703
1477495835.040000,31.685959
1477495835.120000,30.083218
1477495835.200000,31.968735
1477495835.280000,31.160873
1477495835.360000,31.160873
1477495835.440000,29.461840
1477495835.520000,34.117444
1477495835.600000,32.649655
1477495835.680000,31.000000
1477495835.760000,30.935417
1477495835.840000,32.649655
1477495835.920000,31.559468
1477495836.000000,36.235342
1477495836.080000,34.014703
1477495836.160000,28.248894
1477495836.240000,30.935417
1477495836.320000,32.264532
1477495836.400000,31.368774
1477495836.480000,32.264532
1477495836.560000,30.675723
1477495836.640000,31.559468
1477495836.720000,30.610456
1477495836.800000,29.899833
1477495836.880000,36.523965
1477495836.960000,31.843367
1477495837.040000,23.537205
1477495837.120000,35.057096
1477495837.200000,33.852622
1477495837.280000,31.048349
1477495837.360000,31.543621
1477495837.440000,31.622777
1477495837.520000,30.643107
1477495837.600000,31.953091
1477495837.680000,31.654384
1477495837.760000,30.364453
1477495837.840000,29.883106
1477495837.920000,29.631065
1477495838.000000,35.440090
1477495838.080000,31.064449
1477495838.160000,27.477263
1477495838.240000,30.282008
1477495838.320000,32.202484
1477495838.400000,31.128765
1477495838.480000,39.420807
1477495838.560000,36.891733
1477495838.640000,29.546573
1477495838.720000,29.137605
1477495838.800000,31.384710
1477495838.880000,31.906112
1477495838.960000,30.232433
1477495839.040000,29.206164
1477495839.120000,31.208973
1477495839.200000,33.955854
1477495839.280000,31.890437
1477495839.360000,29.086079
1477495839.440000,30.016662
1477495839.520000,33.600595
1477495839.600000,36.414283
1477495839.680000,35.818989
1477495839.760000,33.837849
1477495839.840000,32.465366
1477495839.920000,30.757113
1477495840.000000,28.301943
1477495840.080000,29.017236
1477495840.160000,31.780497
1477495840.240000,30.430248
1477495840.320000,31.320920
1477495840.400000,30.643107
1477495840.480000,30.886890
1477495840.560000,30.380915
1477495840.640000,32.341923
1477495840.720000,31.016125
1477495840.800000,31.208973
1477495840.880000,30.643107
1477495840.960000,30.870698
1477495841.040000,32.310989
1477495841.120000,32.832910
1477495841.200000,31.559468
1477495841.280000,30.903074
1477495841.360000,30.903074
1477495841.440000,30.805844
1477495841.520000,31.400637
1477495841.600000,33.763886
1477495841.680000,31.953091
1477495841.760000,30.675723
1477495841.840000,30.643107
1477495841.920000,31.304952
1477495842.000000,31.400637
1477495842.080000,33.030289
1477495842.160000,32.588341
1477495842.240000,30.870698
1477495842.320000,31.064449
1477495842.400000,31.064449
1477495842.480000,31.064449
1477495842.560000,31.780497
1477495842.640000,32.264532
1477495842.720000,31.064449
1477495842.800000,31.288976
1477495842.880000,33.256578
1477495842.960000,31.288976
1477495843.040000,31.288976
1477495843.120000,32.264532
1477495843.200000,32.465366
1477495843.280000,30.805844
1477495843.360000,31.464265
1477495843.440000,31.953091
1477495843.520000,30.805844
1477495843.600000,31.953091
1477495843.680000,31.464265
1477495843.760000,31.953091
1477495843.840000,31.953091
1477495843.920000,31.304952
1477495844.000000,31.827661
1477495844.080000,31.272992
1477495844.160000,31.272992
1477495844.240000,31.921779
1477495844.320000,32.078030
1477495844.400000,31.400637
1477495844.480000,31.400637
1477495844.560000,31.400637
1477495844.640000,31.400637
1477495844.720000,31.921779
1477495844.800000,31.921779
1477495844.880000,31.921779
1477495844.960000,31.953091
1477495845.040000,31.953091
1477495845.120000,31.953091
1477495845.200000,31.272992
1477495845.280000,31.272992
1477495845.360000,31.272992
1477495845.440000,31.272992
1477495845.520000,31.272992
1477495845.600000,31.827661
1477495845.680000,31.304952
1477495845.760000,31.304952
1477495845.840000,31.304952
1477495845.920000,31.304952
1477495846.000000,31.827661
1477495846.080000,31.827661
1477495846.160000,31.827661
1477495846.240000,31.827661
1477495846.320000,31.304952
1477495846.400000,31.272992
1477495846.480000,31.272992
1477495846.560000,31.272992
1477495846.640000,31.272992
1477495846.720000,31.272992
1477495846.800000,31.827661
1477495846.880000,31.953091
1477495846.960000,31.304952
1477495847.040000,31.304952
1477495847.120000,31.304952
1477495847.200000,31.272992
1477495847.280000,31.400637
1477495847.360000,31.890437
1477495847.440000,30.805844
1477495847.520000,31.304952
1477495847.600000,31.953091
1477495847.680000,31.464265
1477495847.760000,31.591138
1477495847.840000,30.903074
1477495847.920000,31.400637
1477495848.000000,30.740852
1477495848.080000,31.921779
1477495848.160000,31.921779
1477495848.240000,31.272992
1477495848.320000,30.740852
1477495848.400000,31.304952
1477495848.480000,31.953091
1477495848.560000,31.400637
1477495848.640000,33.301652
1477495848.720000,32.619013
1477495848.800000,30.430248
1477495848.880000,31.591138
1477495848.960000,32.264532
1477495849.040000,29.748950
1477495849.120000,30.675723
1477495849.200000,33.120990
1477495849.280000,32.140317
1477495849.360000,31.400637
1477495849.440000,31.827661
1477495849.520000,31.827661
1477495849.600000,31.827661
1477495849.680000,31.208973
1477495849.760000,31.272992
1477495849.840000,31.272992
1477495849.920000,31.890437
1477495850.000000,31.827661
1477495850.080000,32.403703
1477495850.160000,31.272992
1477495850.240000,31.272992
1477495850.320000,31.796226
1477495850.400000,31.208973
1477495850.480000,30.643107
1477495850.560000,31.827661
1477495850.640000,31.827661
1477495850.720000,31.272992
1477495850.800000,31.272992
1477495850.880000,31.953091
1477495850.960000,31.464265
1477495851.040000,31.464265
1477495851.120000,31.464265
1477495851.200000,31.953091
1477495851.280000,31.953091
1477495851.360000,31.272992
1477495851.440000,31.400637
1477495851.520000,30.740852
1477495851.600000,30.773365
1477495851.680000,31.796226
1477495851.760000,31.953091
1477495851.840000,31.304952
1477495851.920000,31.953091
1477495852.000000,31.304952
1477495852.080000,32.465366
1477495852.160000,31.272992
1477495852.240000,31.272992
1477495852.320000,31.272992
1477495852.400000,31.272992
1477495852.480000,31.272992
1477495852.560000,31.272992
1477495852.640000,30.740852
1477495852.720000,30.740852
1477495852.800000,32.465366
1477495852.880000,33.030289
1477495852.960000,32.403703
1477495853.040000,31.890437
1477495853.120000,31.890437
1477495853.200000,31.827661
1477495853.280000,31.827661
1477495853.360000,31.304952
1477495853.440000,31.827661
1477495853.520000,31.921779
1477495853.600000,31.400637
1477495853.680000,31.780497
1477495853.760000,31.064449
1477495853.840000,31.064449
1477495853.920000,31.559468
1477495854.000000,31.400637
1477495854.080000,31.953091
1477495854.160000,31.921779
1477495854.240000,30.643107
1477495854.320000,30.643107
1477495854.400000,31.208973
1477495854.480000,31.208973
1477495854.560000,31.208973
1477495854.640000,31.208973
1477495854.720000,31.208973
1477495854.800000,30.033315
1477495854.880000,31.827661
1477495854.960000,33.555923
1477495855.040000,32.372828
1477495855.120000,30.643107
1477495855.200000,31.827661
1477495855.280000,31.272992
1477495855.360000,30.740852
1477495855.440000,29.580399
1477495855.520000,32.046841
1477495855.600000,33.645208
1477495855.680000,32.465366
1477495855.760000,30.740852
1477495855.840000,31.272992
1477495855.920000,31.827661
1477495856.000000,30.643107
1477495856.080000,31.827661
1477495856.160000,31.827661
1477495856.240000,31.764760
1477495856.320000,31.208973
1477495856.400000,31.208973
1477495856.480000,31.208973
1477495856.560000,31.208973
1477495856.640000,31.764760
1477495856.720000,31.764760
1477495856.800000,30.643107
1477495856.880000,31.827661
1477495856.960000,31.796226
1477495857.040000,31.208973
1477495857.120000,30.643107
1477495857.200000,31.272992
1477495857.280000,32.465366
1477495857.360000,31.953091
1477495857.440000,32.619013
1477495857.520000,31.400637
1477495857.600000,31.921779
1477495857.680000,31.921779
1477495857.760000,31.272992
1477495857.840000,31.272992
1477495857.920000,31.208973
1477495858.000000,31.208973
1477495858.080000,31.272992
1477495858.160000,31.208973
1477495858.240000,31.796226
1477495858.320000,31.272992
1477495858.400000,30.675723
1477495858.480000,31.827661
1477495858.560000,31.890437
1477495858.640000,32.465366
1477495858.720000,31.272992
1477495858.800000,31.921779
1477495858.880000,31.953091
1477495858.960000,31.827661
1477495859.040000,31.827661
1477495859.120000,30.643107
1477495859.200000,31.208973
1477495859.280000,31.208973
1477495859.360000,31.208973
1477495859.440000,31.796226
1477495859.520000,31.208973
1477495859.600000,31.208973
1477495859.680000,31.208973
1477495859.760000,31.208973
1477495859.840000,31.827661
1477495859.920000,31.827661
1477495860.000000,31.827661
1477495860.080000,31.208973
1477495860.160000,31.827661
1477495860.240000,31.208973
1477495860.320000,31.208973
1477495860.400000,30.643107
1477495860.480000,30.643107
1477495860.560000,31.827661
1477495860.640000,31.827661
1477495860.720000,31.827661
1477495860.800000,31.827661
1477495860.880000,31.827661
1477495860.960000,31.272992
1477495861.040000,31.272992
1477495861.120000,31.827661
1477495861.200000,31.827661
1477495861.280000,31.827661
1477495861.360000,31.827661
1477495861.440000,31.827661
1477495861.520000,31.827661
1477495861.600000,31.827661
1477495861.680000,31.827661
1477495861.760000,31.827661
1477495861.840000,31.827661
1477495861.920000,31.827661
1477495862.000000,31.827661
1477495862.080000,31.827661
1477495862.160000,31.304952
1477495862.240000,31.304952
1477495862.320000,31.827661
1477495862.400000,31.827661
1477495862.480000,31.827661
1477495862.560000,30.643107
1477495862.640000,31.272992
1477495862.720000,31.272992
1477495862.800000,31.921779
1477495862.880000,31.827661
1477495862.960000,31.304952
1477495863.040000,31.827661
1477495863.120000,31.208973
1477495863.200000,31.208973
1477495863.280000,31.208973
1477495863.360000,31.208973
1477495863.440000,31.208973
1477495863.520000,31.208973
1477495863.600000,31.208973
1477495863.680000,31.208973
1477495863.760000,31.796226
1477495863.840000,31.796226
1477495863.920000,31.208973
1477495864.000000,31.208973
1477495864.080000,31.208973
1477495864.160000,31.304952
1477495864.240000,31.953091
1477495864.320000,31.953091
1477495864.400000,31.464265
1477495864.480000,32.046841
1477495864.560000,32.015621
1477495864.640000,31.591138
1477495864.720000,31.575307
1477495864.800000,31.208973
1477495864.880000,31.208973
1477495864.960000,31.843367
1477495865.040000,32.171416
1477495865.120000,31.654384
1477495865.200000,31.527766
1477495865.280000,31.144823
1477495865.360000,30.675723
1477495865.440000,32.062439
1477495865.520000,31.064449
1477495865.600000,32.078030
1477495865.680000,31.464265
1477495865.760000,31.464265
1477495865.840000,31.464265
