unix_timestamp,x,y,z
1477077106.750000,-40,2,49
1477077106.781250,-40,2,49
1477077106.812500,-40,2,49
1477077106.843750,-40,2,49
1477077106.875000,-40,2,50
1477077106.906250,-40,2,49
1477077106.937500,-40,2,50
1477077106.968750,-40,2,49
1477077107.000000,-40,2,49
1477077107.031250,-40,2,50
1477077107.062500,-40,2,49
1477077107.093750,-40,2,50
1477077107.125000,-40,2,49
1477077107.156250,-40,2,49
1477077107.187500,-40,2,50
1477077107.218750,-40,2,49
1477077107.250000,-40,2,49
1477077107.281250,-40,2,50
1477077107.312500,-40,2,49
1477077107.343750,-40,2,49
1477077107.375000,-40,2,49
1477077107.406250,-40,2,49
1477077107.437500,-40,2,49
1477077107.468750,-40,2,50
1477077107.500000,-40,2,50
1477077107.531250,-40,2,49
1477077107.562500,-40,2,49
1477077107.593750,-40,2,50
1477077107.625000,-40,2,50
1477077107.656250,-40,2,49
1477077107.687500,-40,2,49
1477077107.718750,-40,2,49
1477077107.750000,-40,2,50
1477077107.781250,-40,2,49
1477077107.812500,-40,2,49
1477077107.843750,-40,2,50
1477077107.875000,-40,2,49
1477077107.906250,-40,2,49
1477077107.937500,-40,2,50
1477077107.968750,-40,2,49
1477077108.000000,-40,2,50
1477077108.031250,-40,2,49
1477077108.062500,-40,2,50
1477077108.093750,-40,2,49
1477077108.125000,-40,2,49
1477077108.156250,-40,2,49
1477077108.187500,-40,2,50
1477077108.218750,-40,2,50
1477077108.250000,-40,2,49
1477077108.281250,-40,2,49
1477077108.312500,-40,2,50
1477077108.343750,-40,2,49
1477077108.375000,-40,2,50
1477077108.406250,-40,2,50
1477077108.437500,-40,2,49
1477077108.468750,-40,2,50
1477077108.500000,-40,2,49
1477077108.531250,-40,2,49
1477077108.562500,-40,2,49
1477077108.593750,-40,2,49
1477077108.625000,-40,2,50
1477077108.656250,-40,2,50
1477077108.687500,-40,3,49
1477077108.718750,-40,2,49
1477077108.750000,-40,2,50
1477077108.781250,-40,2,49
1477077108.812500,-40,2,49
1477077108.843750,-40,2,50
1477077108.875000,-40,2,50
1477077108.906250,-40,2,49
1477077108.937500,-40,2,50
1477077108.968750,-40,2,49
1477077109.000000,-40,2,49
1477077109.031250,-40,2,49
1477077109.062500,-40,2,49
1477077109.093750,-40,2,50
1477077109.125000,-40,2,49
1477077109.156250,-40,2,49
1477077109.187500,-40,2,49
1477077109.218750,-40,2,50
1477077109.250000,-40,2,50
1477077109.281250,-40,2,49
1477077109.312500,-40,2,49
1477077109.343750,-40,2,49
1477077109.375000,-40,2,49
1477077109.406250,-40,3,49
1477077109.437500,-40,2,50
1477077109.468750,-40,2,49
1477077109.500000,-40,2,49
1477077109.531250,-40,2,50
1477077109.562500,-40,2,49
1477077109.593750,-40,2,49
1477077109.625000,-40,3,50
1477077109.656250,-40,3,49
1477077109.687500,-40,2,49
1477077109.718750,-40,2,50
1477077109.750000,-40,2,50
1477077109.781250,-40,2,50
1477077109.812500,-40,3,50
1477077109.843750,-40,2,50
1477077109.875000,-40,2,50
1477077109.906250,-40,2,49
1477077109.937500,-40,2,50
1477077109.968750,-40,2,50
1477077110.000000,-40,2,50
1477077110.031250,-40,2,50
1477077110.062500,-40,2,49
1477077110.093750,-40,2,49
1477077110.125000,-40,2,50
1477077110.156250,-40,2,50
1477077110.187500,-40,2,49
1477077110.218750,-40,2,49
1477077110.250000,-40,2,49
1477077110.281250,-40,2,49
1477077110.312500,-40,2,49
1477077110.343750,-40,2,49
1477077110.375000,-40,2,49
1477077110.406250,-40,2,50
1477077110.437500,-40,2,50
1477077110.468750,-40,2,50
1477077110.500000,-40,2,50
1477077110.531250,-40,2,49
1477077110.562500,-40,3,50
1477077110.593750,-40,2,50
1477077110.625000,-40,2,49
1477077110.656250,-40,2,49
1477077110.687500,-40,2,50
1477077110.718750,-40,2,50
1477077110.750000,-40,2,49
1477077110.781250,-40,2,49
1477077110.812500,-40,2,49
1477077110.843750,-40,2,50
1477077110.875000,-40,2,49
1477077110.906250,-40,2,49
1477077110.937500,-40,2,49
1477077110.968750,-40,2,49
1477077111.000000,-40,2,50
1477077111.031250,-40,2,49
1477077111.062500,-40,3,50
1477077111.093750,-40,2,50
1477077111.125000,-40,2,49
1477077111.156250,-40,2,50
1477077111.187500,-40,2,49
1477077111.218750,-40,2,50
1477077111.250000,-40,2,49
1477077111.281250,-40,2,49
1477077111.312500,-40,2,49
1477077111.343750,-40,2,49
1477077111.375000,-40,2,49
1477077111.406250,-40,3,50
1477077111.437500,-40,2,49
1477077111.468750,-40,2,50
1477077111.500000,-40,2,49
1477077111.531250,-40,2,49
1477077111.562500,-40,2,49
1477077111.593750,-40,2,50
1477077111.625000,-40,2,50
1477077111.656250,-40,2,49
1477077111.687500,-40,2,50
1477077111.718750,-40,2,50
1477077111.750000,-40,2,49
1477077111.781250,-40,2,49
1477077111.812500,-40,2,50
1477077111.843750,-40,2,49
1477077111.875000,-40,2,49
1477077111.906250,-40,2,50
1477077111.937500,-40,2,49
1477077111.968750,-40,2,50
1477077112.000000,-40,2,50
1477077112.031250,-40,2,49
1477077112.062500,-40,2,49
1477077112.093750,-40,2,49
1477077112.125000,-40,2,50
1477077112.156250,-40,2,49
1477077112.187500,-40,2,49
1477077112.218750,-40,2,49
1477077112.250000,-40,2,50
1477077112.281250,-40,2,50
1477077112.312500,-40,2,49
1477077112.343750,-40,2,49
1477077112.375000,-40,2,49
1477077112.406250,-40,2,50
1477077112.437500,-40,2,50
1477077112.468750,-40,2,49
1477077112.500000,-40,2,50
1477077112.531250,-40,2,49
1477077112.562500,-40,2,49
1477077112.593750,-40,2,50
1477077112.625000,-40,2,50
1477077112.656250,-40,2,49
1477077112.687500,-40,2,49
1477077112.718750,-40,2,49
1477077112.750000,-40,2,50
1477077112.781250,-40,2,49
1477077112.812500,-40,2,49
1477077112.843750,-40,2,49
1477077112.875000,-40,2,50
1477077112.906250,-40,2,50
1477077112.937500,-40,2,49
1477077112.968750,-40,2,49
1477077113.000000,-40,2,50
1477077113.031250,-40,2,49
1477077113.062500,-40,2,50
1477077113.093750,-40,2,49
1477077113.125000,-40,2,49
1477077113.156250,-40,2,50
1477077113.187500,-40,2,50
1477077113.218750,-40,2,50
1477077113.250000,-40,2,50
1477077113.281250,-40,2,50
1477077113.312500,-40,2,50
1477077113.343750,-40,2,50
1477077113.375000,-40,2,50
1477077113.406250,-40,2,50
1477077113.437500,-40,2,50
1477077113.468750,-40,2,50
1477077113.500000,-40,2,49
1477077113.531250,-40,2,50
1477077113.562500,-40,2,50
1477077113.593750,-40,2,50
1477077113.625000,-40,2,49
1477077113.656250,-40,2,50
1477077113.687500,-40,2,50
1477077113.718750,-40,2,49
1477077113.750000,-40,2,49
1477077113.781250,-40,2,50
1477077113.812500,-40,2,50
1477077113.843750,-40,2,49
1477077113.875000,-40,2,49
1477077113.906250,-40,2,49
1477077113.937500,-40,2,49
1477077113.968750,-40,2,49
1477077114.000000,-40,2,49
1477077114.031250,-40,2,50
1477077114.062500,-40,2,49
1477077114.093750,-40,2,49
1477077114.125000,-40,2,49
1477077114.156250,-40,2,49
1477077114.187500,-40,2,49
1477077114.218750,-40,2,50
1477077114.250000,-40,2,50
1477077114.281250,-40,2,50
1477077114.312500,-40,2,50
1477077114.343750,-40,2,50
1477077114.375000,-40,2,50
1477077114.406250,-40,2,50
1477077114.437500,-40,2,50
1477077114.468750,-40,2,50
1477077114.500000,-40,2,49
1477077114.531250,-40,2,49
1477077114.562500,-40,2,49
1477077114.593750,-40,3,49
1477077114.625000,-40,3,49
1477077114.656250,-40,2,49
1477077114.687500,-40,2,49
1477077114.718750,-40,2,50
1477077114.750000,-40,2,50
1477077114.781250,-40,2,49
1477077114.812500,-40,2,49
1477077114.843750,-40,2,50
1477077114.875000,-40,2,49
1477077114.906250,-40,2,50
1477077114.937500,-40,2,50
1477077114.968750,-40,2,49
1477077115.000000,-40,2,49
1477077115.031250,-40,2,49
1477077115.062500,-40,2,49
1477077115.093750,-40,2,49
1477077115.125000,-40,2,50
1477077115.156250,-40,2,49
1477077115.187500,-40,2,50
1477077115.218750,-40,2,50
1477077115.250000,-40,2,50
1477077115.281250,-40,2,49
1477077115.312500,-40,2,49
1477077115.343750,-40,2,50
1477077115.375000,-40,2,49
1477077115.406250,-40,2,50
1477077115.437500,-40,2,50
1477077115.468750,-40,2,50
1477077115.500000,-40,2,49
1477077115.531250,-40,2,49
1477077115.562500,-40,2,49
1477077115.593750,-40,2,50
1477077115.625000,-40,2,50
1477077115.656250,-40,2,50
1477077115.687500,-40,2,50
1477077115.718750,-40,2,49
1477077115.750000,-40,2,50
1477077115.781250,-40,2,49
1477077115.812500,-40,2,49
1477077115.843750,-40,2,49
1477077115.875000,-40,2,49
1477077115.906250,-40,2,49
1477077115.937500,-40,2,50
1477077115.968750,-40,2,50
1477077116.000000,-40,2,49
1477077116.031250,-40,2,50
1477077116.062500,-40,2,49
1477077116.093750,-40,2,49
1477077116.125000,-40,2,50
1477077116.156250,-40,2,49
1477077116.187500,-40,2,50
1477077116.218750,-40,2,50
1477077116.250000,-40,2,50
1477077116.281250,-40,2,50
1477077116.312500,-40,2,50
1477077116.343750,-40,2,49
1477077116.375000,-40,2,50
1477077116.406250,-40,2,49
1477077116.437500,-40,2,50
1477077116.468750,-40,2,49
