unix_timestamp,rr
1477077088.384000,0.991000
1477077089.455000,1.071000
1477077090.541000,1.086000
1477077091.531000,0.990000
1477077092.586000,1.055000
1477077093.672000,1.086000
1477077094.675000,1.003000
1477077095.693000,1.018000
1477077096.649000,0.956000
1477077097.483000,0.834000
1477077098.247000,0.764000
1477077098.961000,0.714000
1477077099.667000,0.706000
1477077100.723000,1.056000
1477077101.824000,1.101000
1477077102.931000,1.107000
1477077103.994000,1.063000
1477077105.054000,1.060000
1477077105.926000,0.872000
1477077106.810000,0.884000
1477077107.736000,0.926000
1477077108.662000,0.926000
1477077109.553000,0.891000
1477077110.461000,0.908000
1477077111.371000,0.910000
1477077112.283000,0.912000
1477077113.195000,0.912000
1477077114.125000,0.930000
1477077115.096000,0.971000
1477077116.026000,0.930000
1477077116.951000,0.925000
1477077117.857000,0.906000
1477077118.827000,0.970000
1477077119.844000,1.017000
1477077120.795000,0.951000
1477077121.766000,0.971000
1477077122.802000,1.036000
1477077123.784000,0.982000
1477077124.794000,1.010000
1477077125.831000,1.037000
1477077126.775000,0.944000
1477077127.772000,0.997000
1477077128.803000,1.031000
1477077129.764000,0.961000
1477077130.731000,0.967000
1477077131.668000,0.937000
1477077132.617000,0.949000
1477077133.589000,0.972000
1477077134.476000,0.887000
1477077135.368000,0.892000
1477077136.206000,0.838000
1477077136.984000,0.778000
1477077137.739000,0.755000
1477077138.510000,0.771000
1477077139.408000,0.898000
1477077140.251000,0.843000
1477077141.126000,0.875000
1477077142.026000,0.900000
1477077142.914000,0.888000
1477077143.773000,0.859000
1477077144.591000,0.818000
1477077145.418000,0.827000
1477077146.214000,0.796000
1477077147.008000,0.794000
1477077147.868000,0.860000
1477077148.769000,0.901000
1477077149.655000,0.886000
1477077150.610000,0.955000
1477077151.637000,1.027000
1477077152.646000,1.009000
1477077153.671000,1.025000
1477077154.742000,1.071000
1477077155.731000,0.989000
1477077156.734000,1.003000
1477077157.758000,1.024000
1477077158.662000,0.904000
1477077159.690000,1.028000
1477077160.593000,0.903000
1477077161.549000,0.956000
1477077162.617000,1.068000
1477077163.648000,1.031000
1477077164.713000,1.065000
1477077165.729000,1.016000
1477077166.645000,0.916000
1477077167.628000,0.983000
1477077168.636000,1.008000
1477077169.554000,0.918000
1477077170.503000,0.949000
1477077171.575000,1.072000
1477077172.714000,1.139000
1477077173.713000,0.999000
1477077174.749000,1.036000
1477077175.803000,1.054000
1477077176.762000,0.959000
1477077177.792000,1.030000
1477077178.858000,1.066000
1477077180.895000,2.037000
1477077182.954000,2.059000
1477077184.016000,1.062000
1477077185.074000,1.058000
1477077186.076000,1.002000
1477077187.023000,0.947000
1477077187.917000,0.894000
1477077188.972000,1.055000
1477077190.145000,1.173000
1477077191.263000,1.118000
1477077192.341000,1.078000
1477077193.413000,1.072000
1477077194.459000,1.046000
1477077195.440000,0.981000
1477077196.467000,1.027000
1477077197.528000,1.061000
1477077198.532000,1.004000
1477077199.554000,1.022000
1477077200.574000,1.020000
1477077201.544000,0.970000
1477077202.583000,1.039000
1477077203.665000,1.082000
1477077204.712000,1.047000
1477077205.808000,1.096000
1477077206.940000,1.132000
1477077207.951000,1.011000
1477077209.064000,1.113000
1477077210.183000,1.119000
1477077211.185000,1.002000
1477077212.298000,1.113000
1477077213.456000,1.158000
1477077214.528000,1.072000
