unix_timestamp,rr
1477077088.052430,0.953169
1477077089.052476,1.000046
1477077090.099399,1.046923
1477077091.052567,0.953169
1477077092.068239,1.015671
1477077093.115162,1.046923
1477077094.224587,1.109426
1477077095.193382,0.968794
1477077096.255930,1.062549
1477077097.365356,1.109426
1477077098.459156,1.093800
1477077107.647077,1.046923
1477077108.740877,1.093800
1477077109.600291,0.859414
1477077110.459706,0.859414
1477077115.913080,0.875040
1477077116.834997,0.921917
1477077117.819417,0.984420
1477077123.444675,0.968794
1477077124.569726,1.125051
1477077125.460392,0.890666
1477077126.476064,1.015671
1477077127.444858,0.968794
1477077148.352065,0.937543
1477077152.446002,0.953169
1477077153.305417,0.859414
1477077154.274211,0.968794
1477077162.337080,0.906291
1477077163.415255,1.078174
1477077164.274669,0.859414
1477077165.243463,0.968794
1477077166.337263,1.093800
1477077167.368561,1.031297
1477077168.384232,1.015671
1477077169.415529,1.031297
1477077170.353072,0.937543
1477077171.321867,0.968794
1477077172.306287,0.984420
1477077173.228204,0.921917
1477077174.196998,0.968794
1477077175.290798,1.093800
1477077176.415850,1.125051
1477077177.462773,1.046923
1477077178.462818,1.000046
1477077179.494116,1.031297
1477077180.478536,0.984420
1477077181.556710,1.078174
1477077182.619259,1.062549
1477077183.509924,0.890666
1477077184.634976,1.125051
1477077185.635022,1.000046
1477077186.728822,1.093800
1477077187.713242,0.984420
1477077201.260737,1.093800
1477077202.213906,0.953169
1477077203.292080,1.078174
1477077209.526740,1.109426
1477077210.651792,1.125051
1477077211.698715,1.046923
1477077212.761263,1.062549
1477077213.886315,1.125051
1477077214.886361,1.000046
1477077215.980161,1.093800
1477077217.183341,1.203180
1477077224.308667,0.906291
1477077225.496221,1.187554
1477077231.762133,0.953169
1477077237.512396,0.984420
1477077238.496816,0.984420
1477077239.481236,0.984420
1477077240.465657,0.984420
1477077241.496954,1.031297
1477077242.512625,1.015671
1477077243.543922,1.031297
1477077244.637722,1.093800
1477077245.653394,1.015671
1477077246.731568,1.078174
1477077247.809743,1.078174
1477077248.872291,1.062549
1477077249.841086,0.968794
1477077250.856757,1.015671
1477077251.841177,0.984420
1477077252.778720,0.937543
1477077253.747514,0.968794
1477077254.763186,1.015671
1477077255.685103,0.921917
1477077256.638272,0.953169
1477077257.622692,0.984420
1477077258.435229,0.812537
1477077259.388398,0.953169
1477077260.325941,0.937543
1477077261.200981,0.875040
1477077262.107272,0.906291
1477077262.982312,0.875040
1477077263.826101,0.843789
1477077264.591761,0.765660
1477077265.498052,0.906291
1477077266.482472,0.984420
1477077267.248132,0.765660
1477077268.341933,1.093800
1477077288.452228,1.015671
1477077289.452274,1.000046
1477077290.421068,0.968794
1477077291.436740,1.015671
1477077292.421160,0.984420
1477077300.999677,0.765660
1477077301.843466,0.843789
1477077302.734132,0.890666
1477077303.702926,0.968794
1477077304.624843,0.921917
1477077305.624889,1.000046
1477077306.578058,0.953169
