unix_timestamp,rr
1476294221.140217,0.687531
1476294221.780872,0.640654
1476294222.374649,0.593777
1476294253.157308,0.593777
1476294253.766711,0.609403
1476294254.407365,0.640654
1476294255.048019,0.640654
1476294255.782428,0.734409
1476294256.454334,0.671906
1476294257.126240,0.671906
1476294257.798145,0.671906
1476294258.470051,0.671906
1476294263.548409,0.640654
1476294264.189063,0.640654
1476294264.829717,0.640654
1476294265.454746,0.625029
1476294266.079774,0.625029
1476294266.720429,0.640654
1476294267.345457,0.625029
1476294268.017363,0.671906
1476294268.704895,0.687531
1476294271.908166,0.671906
1476294272.595698,0.687531
1476294273.251978,0.656280
1476294273.783252,0.531274
1476294274.455158,0.671906
1476294275.095812,0.640654
1476294275.705215,0.609403
1476294276.345869,0.640654
1476294276.986524,0.640654
1476294277.611552,0.625029
1476294278.283458,0.671906
1476294278.877235,0.593777
1476294279.517889,0.640654
1476294296.268656,0.671906
1476294296.862433,0.593777
1476294315.378906,0.609403
1476294316.035186,0.656280
1476294363.599863,0.734409
1476294364.334272,0.734409
1476294382.194464,0.593777
1476294385.413362,0.640654
1476294386.054016,0.640654
1476294386.632168,0.578151
1476294410.101992,0.656280
1476294410.758272,0.656280
1476294411.414552,0.656280
1476294412.086458,0.671906
1476294412.758363,0.671906
1476294413.445895,0.687531
1476294414.086549,0.640654
1476294414.664701,0.578151
1476294425.368316,0.640654
1476294460.354292,0.562526
1476294460.932444,0.578151
1476294461.573098,0.640654
1476294462.135624,0.562526
1476294462.776278,0.640654
1476294463.401307,0.625029
1476294464.057587,0.656280
1476294464.791995,0.734409
1476294471.823567,0.640654
1476294472.370467,0.546900
1476294472.979870,0.609403
1476294473.558022,0.578151
1476294474.183050,0.625029
1476294474.839330,0.656280
1476294475.417482,0.578151
1476294475.995633,0.578151
1476294476.573785,0.578151
1476294490.386917,0.640654
1476294495.887169,0.625029
1476294496.543449,0.656280
1476294497.152852,0.609403
1476294497.809132,0.656280
1476294498.418535,0.609403
1476294499.090440,0.671906
1476294499.731095,0.640654
1476294500.293620,0.562526
1476294503.387512,0.609403
1476294504.043792,0.656280
1476294504.731323,0.687531
1476294505.293849,0.562526
1476294505.934504,0.640654
1476294520.716430,0.609403
1476294521.388336,0.671906
1476294522.044616,0.656280
1476294522.544639,0.500023
1476294525.138508,0.578151
1476294537.560951,0.578151
1476294538.170354,0.609403
1476294538.717254,0.546900
1476294545.717575,0.687531
1476294551.139698,0.625029
1476294551.764726,0.625029
1476294552.358504,0.593777
1476294552.999158,0.640654
1476294553.577309,0.578151
1476294554.217964,0.640654
1476294554.842992,0.625029
1476294555.389892,0.546900
1476294555.999295,0.609403
1476294556.577447,0.578151
1476294557.218101,0.640654
1476294557.858755,0.640654
1476294558.499410,0.640654
1476294559.218193,0.718783
1476294559.890098,0.671906
