unix_timestamp,rms_acc
1476293206.040000,31.764760
1476293206.120000,31.764760
1476293206.200000,31.764760
1476293206.280000,31.764760
1476293206.360000,31.764760
1476293206.440000,31.764760
1476293206.520000,31.764760
1476293206.600000,31.764760
1476293206.680000,31.764760
1476293206.760000,31.764760
1476293206.840000,31.764760
1476293206.920000,31.764760
1476293207.000000,31.764760
1476293207.080000,31.764760
1476293207.160000,31.764760
1476293207.240000,31.764760
1476293207.320000,31.764760
1476293207.400000,31.764760
1476293207.480000,31.764760
1476293207.560000,31.764760
1476293207.640000,31.764760
1476293207.720000,31.764760
1476293207.800000,31.764760
1476293207.880000,31.764760
1476293207.960000,31.764760
1476293208.040000,31.764760
1476293208.120000,31.764760
1476293208.200000,32.093613
1476293208.280000,31.764760
1476293208.360000,31.764760
1476293208.440000,32.093613
1476293208.520000,32.093613
1476293208.600000,31.764760
1476293208.680000,32.093613
1476293208.760000,31.764760
1476293208.840000,32.093613
1476293208.920000,32.093613
1476293209.000000,31.764760
1476293209.080000,32.093613
1476293209.160000,31.764760
1476293209.240000,31.764760
1476293209.320000,31.764760
1476293209.400000,31.874755
1476293209.480000,31.764760
1476293209.560000,32.093613
1476293209.640000,31.764760
1476293209.720000,31.874755
1476293209.800000,31.874755
1476293209.880000,32.202484
1476293209.960000,31.764760
1476293210.040000,31.764760
1476293210.120000,31.874755
1476293210.200000,31.874755
1476293210.280000,31.874755
1476293210.360000,31.874755
1476293210.440000,31.874755
1476293210.520000,31.874755
1476293210.600000,31.874755
1476293210.680000,31.874755
1476293210.760000,31.874755
1476293210.840000,31.874755
1476293210.920000,31.874755
1476293211.000000,31.874755
1476293211.080000,31.874755
1476293211.160000,31.874755
1476293211.240000,31.874755
1476293211.320000,31.874755
1476293211.400000,31.874755
1476293211.480000,31.874755
1476293211.560000,31.874755
1476293211.640000,31.874755
1476293211.720000,31.874755
1476293211.800000,31.874755
1476293211.880000,31.874755
1476293211.960000,31.874755
1476293212.040000,31.874755
1476293212.120000,31.874755
1476293212.200000,32.202484
1476293212.280000,31.874755
1476293212.360000,32.202484
1476293212.440000,31.764760
1476293212.520000,32.817678
1476293212.600000,31.764760
1476293212.680000,32.202484
1476293212.760000,32.093613
1476293212.840000,32.093613
1476293212.920000,31.764760
1476293213.000000,32.093613
1476293213.080000,32.202484
1476293213.160000,31.764760
1476293213.240000,31.764760
1476293213.320000,32.202484
1476293213.400000,32.093613
1476293213.480000,31.764760
1476293213.560000,31.685959
1476293213.640000,32.093613
1476293213.720000,32.093613
1476293213.800000,32.093613
1476293213.880000,32.015621
1476293213.960000,32.015621
1476293214.040000,32.015621
1476293214.120000,31.685959
1476293214.200000,32.015621
1476293214.280000,32.015621
1476293214.360000,32.015621
1476293214.440000,32.954514
1476293214.520000,32.093613
1476293214.600000,32.015621
1476293214.680000,32.015621
1476293214.760000,32.015621
1476293214.840000,32.015621
1476293214.920000,32.015621
1476293215.000000,32.015621
1476293215.080000,31.685959
1476293215.160000,31.685959
1476293215.240000,31.685959
1476293215.320000,32.015621
