unix_timestamp,rr
1476804858.324000,0.801000
1476804859.119000,0.795000
1476804859.919000,0.800000
1476804860.719000,0.800000
1476804861.526000,0.807000
1476804862.332000,0.806000
1476804863.136000,0.804000
1476804863.942000,0.806000
1476804864.740000,0.798000
1476804865.541000,0.801000
1476804866.339000,0.798000
1476804867.135000,0.796000
1476804867.935000,0.800000
1476804868.729000,0.794000
1476804869.523000,0.794000
1476804870.322000,0.799000
1476804871.113000,0.791000
1476804871.891000,0.778000
1476804872.675000,0.784000
1476804873.462000,0.787000
1476804874.256000,0.794000
1476804875.043000,0.787000
1476804875.830000,0.787000
1476804876.621000,0.791000
1476804877.410000,0.789000
1476804878.196000,0.786000
1476804878.984000,0.788000
1476804879.768000,0.784000
1476804880.553000,0.785000
1476804881.340000,0.787000
1476804882.129000,0.789000
1476804882.920000,0.791000
1476804883.714000,0.794000
1476804884.510000,0.796000
1476804885.306000,0.796000
1476804886.103000,0.797000
1476804886.898000,0.795000
1476804887.691000,0.793000
1476804888.479000,0.788000
1476804889.263000,0.784000
1476804890.045000,0.782000
1476804890.826000,0.781000
1476804891.607000,0.781000
1476804892.389000,0.782000
1476804893.177000,0.788000
1476804893.973000,0.796000
1476804894.778000,0.805000
1476804895.585000,0.807000
1476804896.398000,0.813000
1476804897.206000,0.808000
1476804898.011000,0.805000
1476804898.817000,0.806000
1476804899.614000,0.797000
1476804900.410000,0.796000
1476804901.204000,0.794000
1476804901.994000,0.790000
1476804902.783000,0.789000
1476804903.563000,0.780000
1476804904.343000,0.780000
1476804905.117000,0.774000
1476804905.890000,0.773000
1476804906.665000,0.775000
1476804907.440000,0.775000
1476804908.216000,0.776000
1476804908.991000,0.775000
1476804909.766000,0.775000
1476804910.541000,0.775000
1476804911.316000,0.775000
1476804912.093000,0.777000
1476804912.872000,0.779000
1476804913.652000,0.780000
1476804914.429000,0.777000
1476804915.203000,0.774000
1476804915.974000,0.771000
1476804916.746000,0.772000
1476804917.520000,0.774000
1476804918.291000,0.771000
1476804919.060000,0.769000
1476804919.828000,0.768000
1476804920.596000,0.768000
1476804921.361000,0.765000
1476804922.119000,0.758000
1476804922.880000,0.761000
1476804923.639000,0.759000
1476804924.403000,0.764000
1476804925.175000,0.772000
1476804925.959000,0.784000
1476804926.745000,0.786000
1476804927.526000,0.781000
1476804928.309000,0.783000
1476804929.097000,0.788000
1476804929.886000,0.789000
1476804930.676000,0.790000
1476804931.461000,0.785000
1476804932.241000,0.780000
1476804933.014000,0.773000
1476804933.783000,0.769000
1476804934.538000,0.755000
1476804935.287000,0.749000
1476804936.030000,0.743000
1476804936.778000,0.748000
1476804937.528000,0.750000
1476804938.287000,0.759000
1476804939.052000,0.765000
1476804939.820000,0.768000
1476804940.593000,0.773000
1476804941.374000,0.781000
1476804942.160000,0.786000
1476804942.946000,0.786000
1476804943.732000,0.786000
1476804944.524000,0.792000
1476804945.313000,0.789000
1476804946.103000,0.790000
1476804946.889000,0.786000
1476804947.669000,0.780000
1476804948.439000,0.770000
1476804949.199000,0.760000
1476804949.950000,0.751000
1476804950.703000,0.753000
1476804951.449000,0.746000
1476804952.195000,0.746000
1476804952.951000,0.756000
1476804953.711000,0.760000
1476804954.472000,0.761000
1476804955.234000,0.762000
1476804955.990000,0.756000
1476804956.743000,0.753000
1476804957.499000,0.756000
1476804958.256000,0.757000
1476804959.008000,0.752000
1476804959.761000,0.753000
1476804960.512000,0.751000
1476804961.264000,0.752000
1476804962.019000,0.755000
1476804962.771000,0.752000
1476804963.516000,0.745000
1476804964.271000,0.755000
