unix_timestamp,x,y,z
1476804861.468750,-26,-3,57
1476804861.500000,-27,-3,57
1476804861.531250,-27,-3,58
1476804861.562500,-26,-3,58
1476804861.593750,-26,-3,58
1476804861.625000,-27,-3,57
1476804861.656250,-26,-3,58
1476804861.687500,-27,-3,57
1476804861.718750,-28,-3,57
1476804861.750000,-26,-3,58
1476804861.781250,-27,-3,58
1476804861.812500,-27,-3,58
1476804861.843750,-27,-3,57
1476804861.875000,-26,-3,57
1476804861.906250,-26,-3,57
1476804861.937500,-28,-3,57
1476804861.968750,-27,-3,57
1476804862.000000,-26,-2,58
1476804862.031250,-26,-2,58
1476804862.062500,-26,-2,57
1476804862.093750,-26,-3,57
1476804862.125000,-27,-3,57
1476804862.156250,-27,-3,58
1476804862.187500,-27,-3,58
1476804862.218750,-28,-3,57
1476804862.250000,-28,-3,56
1476804862.281250,-28,-3,56
1476804862.312500,-28,-3,57
1476804862.343750,-28,-3,58
1476804862.375000,-26,-3,58
1476804862.406250,-26,-3,58
1476804862.437500,-27,-3,57
1476804862.468750,-28,-3,56
1476804862.500000,-27,-3,57
1476804862.531250,-28,-3,57
1476804862.562500,-28,-3,57
1476804862.593750,-28,-3,57
1476804862.625000,-28,-3,57
1476804862.656250,-27,-3,57
1476804862.687500,-28,-3,57
1476804862.718750,-28,-3,57
1476804862.750000,-29,-3,57
1476804862.781250,-28,-2,57
1476804862.812500,-28,-3,57
1476804862.843750,-28,-3,57
1476804862.875000,-28,-3,57
1476804862.906250,-28,-3,57
1476804862.937500,-28,-3,57
1476804862.968750,-28,-3,57
1476804863.000000,-28,-3,57
1476804863.031250,-28,-3,57
1476804863.062500,-28,-3,57
1476804863.093750,-27,-3,57
1476804863.125000,-27,-3,57
1476804863.156250,-27,-3,57
1476804863.187500,-28,-3,56
1476804863.218750,-28,-3,57
1476804863.250000,-28,-3,57
1476804863.281250,-27,-3,57
1476804863.312500,-27,-3,57
1476804863.343750,-28,-3,57
1476804863.375000,-28,-3,57
1476804863.406250,-28,-3,57
1476804863.437500,-28,-3,57
1476804863.468750,-27,-3,57
1476804863.500000,-27,-3,57
1476804863.531250,-27,-3,57
1476804863.562500,-27,-3,57
1476804863.593750,-27,-3,57
1476804863.625000,-28,-3,57
1476804863.656250,-28,-3,57
1476804863.687500,-27,-4,57
1476804863.718750,-27,-3,57
1476804863.750000,-28,-4,57
1476804863.781250,-27,-4,57
1476804863.812500,-28,-3,57
1476804863.843750,-28,-3,56
1476804863.875000,-27,-3,58
1476804863.906250,-27,-3,58
1476804863.937500,-28,-3,57
1476804863.968750,-27,-3,57
1476804864.000000,-29,-3,56
1476804864.031250,-29,-3,56
1476804864.062500,-27,-1,57
1476804864.093750,-28,-2,57
1476804864.125000,-28,-1,57
1476804864.156250,-27,-2,57
1476804864.187500,-28,-2,57
1476804864.218750,-27,-2,57
1476804864.250000,-28,-3,57
1476804864.281250,-28,-3,57
1476804864.312500,-27,-3,57
1476804864.343750,-27,-3,57
1476804864.375000,-28,-3,57
1476804864.406250,-28,-3,57
1476804864.437500,-28,-3,57
1476804864.468750,-28,-3,57
1476804864.500000,-28,-3,57
1476804864.531250,-28,-3,57
1476804864.562500,-28,-3,57
1476804864.593750,-29,-3,56
1476804864.625000,-28,-3,57
1476804864.656250,-28,-3,57
1476804864.687500,-28,-2,57
1476804864.718750,-28,-2,57
1476804864.750000,-27,-2,57
1476804864.781250,-28,-2,57
1476804864.812500,-28,-3,57
1476804864.843750,-27,-3,57
1476804864.875000,-28,-3,57
1476804864.906250,-27,-3,58
1476804864.937500,-27,-3,57
1476804864.968750,-27,-2,57
1476804865.000000,-28,-2,57
1476804865.031250,-28,-2,57
1476804865.062500,-27,-2,57
1476804865.093750,-28,-3,57
1476804865.125000,-28,-3,57
1476804865.156250,-28,-3,56
1476804865.187500,-28,-3,57
1476804865.218750,-29,-2,57
1476804865.250000,-28,-2,57
1476804865.281250,-27,-3,57
1476804865.312500,-27,-3,57
1476804865.343750,-29,-3,56
1476804865.375000,-29,-3,56
1476804865.406250,-27,-3,57
1476804865.437500,-28,-2,57
1476804865.468750,-28,-2,57
1476804865.500000,-28,-1,57
1476804865.531250,-28,-1,57
1476804865.562500,-29,-2,56
1476804865.593750,-28,-1,57
1476804865.625000,-28,-2,57
1476804865.656250,-27,-2,57
1476804865.687500,-27,-3,57
1476804865.718750,-28,-3,56
1476804865.750000,-28,-3,57
1476804865.781250,-28,-3,57
1476804865.812500,-28,-3,57
1476804865.843750,-28,-2,57
1476804865.875000,-28,-2,57
1476804865.906250,-28,-2,57
1476804865.937500,-29,-2,57
1476804865.968750,-29,-2,57
1476804866.000000,-28,-1,57
1476804866.031250,-28,-2,57
1476804866.062500,-28,-2,57
1476804866.093750,-27,-2,57
1476804866.125000,-28,-2,57
1476804866.156250,-28,-3,57
1476804866.187500,-28,-2,57
1476804866.218750,-28,-3,57
1476804866.250000,-28,-2,56
1476804866.281250,-28,-2,57
1476804866.312500,-27,-2,57
1476804866.343750,-27,-2,58
1476804866.375000,-28,-2,57
1476804866.406250,-29,-2,57
1476804866.437500,-29,-2,56
1476804866.468750,-29,-2,56
1476804866.500000,-29,-3,56
1476804866.531250,-29,-3,56
1476804866.562500,-28,-2,57
1476804866.593750,-28,-2,57
1476804866.625000,-29,-1,57
1476804866.656250,-29,-2,56
1476804866.687500,-28,-2,57
1476804866.718750,-27,-2,57
1476804866.750000,-29,-3,56
1476804866.781250,-28,-2,57
1476804866.812500,-29,-2,57
1476804866.843750,-29,-2,57
1476804866.875000,-29,-2,56
1476804866.906250,-28,-2,57
1476804866.937500,-28,-2,57
1476804866.968750,-28,-1,57
1476804867.000000,-28,-2,57
1476804867.031250,-28,-2,57
1476804867.062500,-28,-2,57
1476804867.093750,-29,-2,57
1476804867.125000,-29,-2,56
1476804867.156250,-28,-2,57
1476804867.187500,-28,-2,57
1476804867.218750,-28,-2,57
1476804867.250000,-28,-2,57
1476804867.281250,-29,-2,57
1476804867.312500,-30,-2,56
1476804867.343750,-29,-2,56
1476804867.375000,-29,-1,56
1476804867.406250,-29,-1,57
1476804867.437500,-28,-2,57
1476804867.468750,-29,-2,57
1476804867.500000,-29,-2,56
1476804867.531250,-28,-2,57
1476804867.562500,-27,-2,57
1476804867.593750,-28,-2,57
1476804867.625000,-28,-1,56
1476804867.656250,-28,-1,57
1476804867.687500,-27,-1,58
1476804867.718750,-29,-1,57
1476804867.750000,-29,-1,57
1476804867.781250,-30,-1,56
1476804867.812500,-29,-1,56
1476804867.843750,-28,-2,56
1476804867.875000,-27,-2,58
1476804867.906250,-28,-2,57
1476804867.937500,-29,-2,56
1476804867.968750,-30,-2,56
1476804868.000000,-30,-2,56
1476804868.031250,-30,-2,56
1476804868.062500,-29,-2,56
1476804868.093750,-30,-1,56
1476804868.125000,-28,-1,57
1476804868.156250,-28,0,57
1476804868.187500,-29,-1,56
1476804868.218750,-28,-1,57
1476804868.250000,-29,-2,56
1476804868.281250,-30,-2,56
1476804868.312500,-30,-3,56
1476804868.343750,-30,-3,56
1476804868.375000,-30,-2,56
1476804868.406250,-29,-1,56
1476804868.437500,-29,-1,56
1476804868.468750,-29,-1,57
1476804868.500000,-30,-1,56
1476804868.531250,-30,-1,56
1476804868.562500,-29,-1,56
1476804868.593750,-29,-1,57
1476804868.625000,-29,-2,56
1476804868.656250,-29,-2,56
1476804868.687500,-29,-2,56
1476804868.718750,-30,-2,56
1476804868.750000,-30,-3,56
1476804868.781250,-29,-3,56
1476804868.812500,-29,-3,56
1476804868.843750,-29,-2,56
1476804868.875000,-29,-1,56
1476804868.906250,-30,-1,56
1476804868.937500,-31,-1,56
1476804868.968750,-30,-1,55
1476804869.000000,-30,-1,56
1476804869.031250,-30,-1,56
1476804869.062500,-29,-2,56
1476804869.093750,-29,-2,56
1476804869.125000,-29,-2,56
1476804869.156250,-29,-2,57
1476804869.187500,-29,-2,56
1476804869.218750,-29,-2,57
1476804869.250000,-28,-2,57
1476804869.281250,-30,-3,56
1476804869.312500,-30,-2,56
1476804869.343750,-30,-2,56
1476804869.375000,-30,-1,56
1476804869.406250,-30,-1,56
1476804869.437500,-29,-1,56
1476804869.468750,-29,-1,56
1476804869.500000,-29,-1,57
1476804869.531250,-30,-1,56
1476804869.562500,-29,-2,57
1476804869.593750,-29,-3,56
1476804869.625000,-30,-3,56
1476804869.656250,-30,-3,56
1476804869.687500,-29,-3,56
1476804869.718750,-29,-3,56
1476804869.750000,-29,-2,56
1476804869.781250,-28,-1,57
1476804869.812500,-29,-1,57
1476804869.843750,-30,-1,56
1476804869.875000,-30,-1,56
1476804869.906250,-28,-1,57
1476804869.937500,-29,-1,56
1476804869.968750,-30,-2,56
1476804870.000000,-30,-2,56
1476804870.031250,-29,-2,56
1476804870.062500,-29,-2,56
1476804870.093750,-29,-2,56
1476804870.125000,-29,-2,56
1476804870.156250,-29,-2,57
1476804870.187500,-28,-2,57
1476804870.218750,-29,-2,56
1476804870.250000,-29,-2,56
1476804870.281250,-29,-1,57
1476804870.312500,-29,-1,57
1476804870.343750,-29,-2,56
1476804870.375000,-28,-2,57
1476804870.406250,-29,-2,56
1476804870.437500,-28,-2,57
1476804870.468750,-28,-2,57
1476804870.500000,-29,-2,58
1476804870.531250,-27,-2,59
1476804870.562500,-27,-3,57
1476804870.593750,-29,-3,55
1476804870.625000,-31,-3,54
1476804870.656250,-32,-2,55
1476804870.687500,-32,-2,55
1476804870.718750,-31,-2,56
1476804870.750000,-30,-2,56
1476804870.781250,-29,-2,56
1476804870.812500,-29,-2,56
1476804870.843750,-29,-2,56
1476804870.875000,-30,-2,56
1476804870.906250,-30,-2,56
1476804870.937500,-30,-2,56
1476804870.968750,-29,-2,56
1476804871.000000,-28,-2,57
1476804871.031250,-29,-3,56
1476804871.062500,-28,-3,57
1476804871.093750,-29,-3,56
1476804871.125000,-29,-3,56
1476804871.156250,-29,-3,56
1476804871.187500,-30,-3,56
1476804871.218750,-30,-2,56
1476804871.250000,-30,-1,56
1476804871.281250,-30,-1,56
1476804871.312500,-30,-2,56
1476804871.343750,-30,-2,56
1476804871.375000,-30,-2,56
1476804871.406250,-30,-2,56
1476804871.437500,-30,-2,56
1476804871.468750,-31,-2,56
1476804871.500000,-30,-2,56
1476804871.531250,-30,-2,56
1476804871.562500,-30,-2,56
1476804871.593750,-30,-2,56
1476804871.625000,-30,-1,56
1476804871.656250,-31,-1,56
1476804871.687500,-32,-2,55
1476804871.718750,-31,-2,55
1476804871.750000,-30,-2,56
1476804871.781250,-31,-2,55
1476804871.812500,-31,-2,55
1476804871.843750,-31,-1,55
1476804871.875000,-31,-2,56
1476804871.906250,-31,-2,56
1476804871.937500,-30,-1,55
1476804871.968750,-30,-2,57
1476804872.000000,-31,-2,55
1476804872.031250,-30,-1,56
1476804872.062500,-30,-2,56
1476804872.093750,-30,-3,55
1476804872.125000,-32,-2,55
1476804872.156250,-32,-2,55
1476804872.187500,-31,-1,55
1476804872.218750,-32,-1,55
1476804872.250000,-32,-1,55
1476804872.281250,-30,-1,56
1476804872.312500,-30,-1,56
1476804872.343750,-31,-2,55
1476804872.375000,-31,-3,56
1476804872.406250,-30,-3,56
1476804872.437500,-31,-3,55
1476804872.468750,-32,-3,55
1476804872.500000,-31,-2,55
1476804872.531250,-31,-2,55
1476804872.562500,-31,-2,56
1476804872.593750,-30,-2,56
1476804872.625000,-30,-1,56
1476804872.656250,-31,-2,55
1476804872.687500,-30,-2,55
1476804872.718750,-30,-2,55
1476804872.750000,-31,-2,56
1476804872.781250,-31,-1,56
1476804872.812500,-30,-2,56
1476804872.843750,-30,-2,55
1476804872.875000,-30,-2,56
1476804872.906250,-29,-3,56
1476804872.937500,-29,-3,56
1476804872.968750,-29,-3,57
1476804873.000000,-29,-3,56
1476804873.031250,-30,-3,55
1476804873.062500,-30,-2,56
1476804873.093750,-31,-1,55
1476804873.125000,-30,-1,56
1476804873.156250,-30,-1,56
1476804873.187500,-30,-2,56
1476804873.218750,-30,-2,56
1476804873.250000,-30,-2,56
1476804873.281250,-30,-3,56
1476804873.312500,-30,-3,56
1476804873.343750,-29,-2,56
1476804873.375000,-29,-2,56
1476804873.406250,-29,-2,56
1476804873.437500,-29,-2,56
1476804873.468750,-29,-2,57
1476804873.500000,-29,-2,56
1476804873.531250,-29,-2,57
1476804873.562500,-29,-3,56
1476804873.593750,-29,-3,56
1476804873.625000,-30,-2,56
1476804873.656250,-29,-2,56
1476804873.687500,-29,-2,56
1476804873.718750,-30,-2,56
1476804873.750000,-30,-1,56
1476804873.781250,-30,-2,57
1476804873.812500,-29,-2,57
1476804873.843750,-29,-3,56
1476804873.875000,-30,-3,56
1476804873.906250,-29,-3,56
1476804873.937500,-30,-2,56
1476804873.968750,-30,-2,56
1476804874.000000,-29,-2,56
1476804874.031250,-30,-2,56
1476804874.062500,-30,-2,56
1476804874.093750,-28,-2,57
1476804874.125000,-28,-3,57
1476804874.156250,-29,-3,56
1476804874.187500,-29,-3,56
1476804874.218750,-30,-2,56
1476804874.250000,-29,-2,56
1476804874.281250,-29,-2,57
1476804874.312500,-28,-2,57
1476804874.343750,-28,-2,57
1476804874.375000,-29,-2,56
1476804874.406250,-29,-2,57
1476804874.437500,-30,-2,56
1476804874.468750,-30,-2,56
1476804874.500000,-30,-3,56
1476804874.531250,-30,-1,56
1476804874.562500,-29,-1,57
1476804874.593750,-28,-2,57
1476804874.625000,-29,-2,56
1476804874.656250,-29,-3,56
1476804874.687500,-29,-3,57
1476804874.718750,-30,-2,56
1476804874.750000,-29,-2,57
1476804874.781250,-28,-3,56
1476804874.812500,-28,-3,57
1476804874.843750,-28,-3,56
1476804874.875000,-28,-3,57
1476804874.906250,-29,-3,57
1476804874.937500,-29,-3,56
1476804874.968750,-29,-3,56
1476804875.000000,-29,-3,56
1476804875.031250,-28,-4,57
1476804875.062500,-29,-4,56
1476804875.093750,-28,-3,56
1476804875.125000,-28,-2,57
1476804875.156250,-29,-2,58
1476804875.187500,-30,-1,56
1476804875.218750,-29,-1,56
1476804875.250000,-29,-2,57
1476804875.281250,-29,-3,56
1476804875.312500,-29,-2,57
1476804875.343750,-28,-2,57
1476804875.375000,-28,-3,57
1476804875.406250,-27,-3,57
1476804875.437500,-28,-4,57
1476804875.468750,-28,-4,57
1476804875.500000,-28,-3,57
1476804875.531250,-29,-3,56
1476804875.562500,-28,-3,57
1476804875.593750,-28,-2,56
1476804875.625000,-30,-2,56
1476804875.656250,-30,-2,56
1476804875.687500,-29,-2,57
1476804875.718750,-29,-2,57
1476804875.750000,-28,-2,57
1476804875.781250,-28,-2,57
1476804875.812500,-29,-2,56
1476804875.843750,-30,-2,56
1476804875.875000,-28,-2,57
1476804875.906250,-28,-2,57
1476804875.937500,-28,-2,57
1476804875.968750,-28,-2,56
1476804876.000000,-28,-2,57
1476804876.031250,-28,-3,57
1476804876.062500,-29,-2,56
1476804876.093750,-29,-2,57
1476804876.125000,-29,-2,57
1476804876.156250,-29,-2,56
1476804876.187500,-29,-3,56
1476804876.218750,-28,-3,57
1476804876.250000,-29,-3,56
1476804876.281250,-29,-3,56
1476804876.312500,-30,-2,56
1476804876.343750,-30,-1,56
1476804876.375000,-30,0,56
1476804876.406250,-29,-1,56
1476804876.437500,-29,-1,57
1476804876.468750,-28,-1,57
1476804876.500000,-28,-2,57
1476804876.531250,-28,-3,57
1476804876.562500,-28,-3,57
1476804876.593750,-28,-3,57
1476804876.625000,-28,-4,56
1476804876.656250,-28,-3,57
1476804876.687500,-29,-3,56
1476804876.718750,-29,-2,56
1476804876.750000,-28,-2,57
1476804876.781250,-28,-2,57
1476804876.812500,-28,-1,56
1476804876.843750,-29,-1,56
1476804876.875000,-29,-2,57
1476804876.906250,-29,-2,57
1476804876.937500,-29,-2,57
1476804876.968750,-29,-2,57
1476804877.000000,-29,-2,56
1476804877.031250,-29,-2,56
1476804877.062500,-29,-2,56
1476804877.093750,-29,-2,56
1476804877.125000,-29,-2,56
1476804877.156250,-29,-2,56
1476804877.187500,-29,-2,56
1476804877.218750,-29,-2,57
1476804877.250000,-29,-2,57
1476804877.281250,-29,-2,56
1476804877.312500,-28,-2,57
1476804877.343750,-29,-3,56
1476804877.375000,-29,-2,57
1476804877.406250,-29,-2,57
1476804877.437500,-28,-2,57
1476804877.468750,-29,-2,56
1476804877.500000,-29,-2,56
1476804877.531250,-29,-2,56
1476804877.562500,-29,-2,57
1476804877.593750,-29,-2,57
1476804877.625000,-29,-2,56
1476804877.656250,-29,-2,56
1476804877.687500,-29,-2,56
1476804877.718750,-29,-2,56
1476804877.750000,-29,-2,56
1476804877.781250,-29,-2,56
1476804877.812500,-29,-2,56
1476804877.843750,-29,-2,56
1476804877.875000,-30,-2,56
1476804877.906250,-29,-2,56
1476804877.937500,-29,-2,56
1476804877.968750,-29,-2,56
1476804878.000000,-29,-2,57
1476804878.031250,-28,-2,57
1476804878.062500,-28,-2,57
1476804878.093750,-28,-2,57
1476804878.125000,-29,-2,56
1476804878.156250,-29,-2,57
1476804878.187500,-29,-1,57
1476804878.218750,-29,-2,57
1476804878.250000,-28,-2,56
1476804878.281250,-28,-2,57
1476804878.312500,-29,-2,56
1476804878.343750,-28,-2,57
1476804878.375000,-28,-2,57
1476804878.406250,-28,-2,56
1476804878.437500,-28,-2,57
1476804878.468750,-30,-3,56
1476804878.500000,-30,-3,56
1476804878.531250,-29,-3,56
1476804878.562500,-29,-5,56
1476804878.593750,-23,-4,60
1476804878.625000,-29,-5,55
1476804878.656250,-25,-3,57
1476804878.687500,-20,1,61
1476804878.718750,-17,2,62
1476804878.750000,-18,3,62
1476804878.781250,-24,2,59
1476804878.812500,-28,1,56
1476804878.843750,-32,2,55
1476804878.875000,-31,4,57
1476804878.906250,-28,6,58
1476804878.937500,-26,7,60
1476804878.968750,-24,6,60
1476804879.000000,-22,0,58
1476804879.031250,-24,0,58
1476804879.062500,-34,1,54
1476804879.093750,-35,1,52
1476804879.125000,-33,3,55
1476804879.156250,-34,2,54
1476804879.187500,-37,1,52
1476804879.218750,-36,-1,52
1476804879.250000,-35,0,53
1476804879.281250,-34,1,54
1476804879.312500,-36,1,53
1476804879.343750,-37,2,53
1476804879.375000,-40,3,51
1476804879.406250,-40,4,51
1476804879.437500,-39,2,54
1476804879.468750,-37,-5,49
1476804879.500000,-28,-6,53
1476804879.531250,-30,-5,53
1476804879.562500,-34,-4,52
1476804879.593750,-40,-2,52
1476804879.625000,-39,-1,53
1476804879.656250,-32,-1,56
1476804879.687500,-33,-2,54
1476804879.718750,-33,-3,54
1476804879.750000,-34,-4,53
1476804879.781250,-35,-4,53
1476804879.812500,-35,-3,53
1476804879.843750,-36,-3,52
1476804879.875000,-34,-2,54
1476804879.906250,-34,-3,54
1476804879.937500,-34,-2,54
1476804879.968750,-34,-3,54
1476804880.000000,-35,-2,53
1476804880.031250,-35,-2,53
1476804880.062500,-34,-2,54
1476804880.093750,-34,-2,54
1476804880.125000,-34,-1,53
1476804880.156250,-33,-1,54
1476804880.187500,-34,-1,54
1476804880.218750,-34,-1,54
1476804880.250000,-34,-2,54
1476804880.281250,-34,-2,54
1476804880.312500,-33,-2,54
1476804880.343750,-33,-4,54
1476804880.375000,-34,-3,54
1476804880.406250,-34,-3,54
1476804880.437500,-35,-3,53
1476804880.468750,-35,-2,53
1476804880.500000,-35,-2,53
1476804880.531250,-35,-1,54
1476804880.562500,-34,-1,54
1476804880.593750,-33,-1,54
1476804880.625000,-34,-2,54
1476804880.656250,-34,-2,54
1476804880.687500,-34,-3,54
1476804880.718750,-34,-3,53
1476804880.750000,-35,-3,53
1476804880.781250,-34,-3,54
1476804880.812500,-34,-3,54
1476804880.843750,-34,-2,54
1476804880.875000,-33,-2,55
1476804880.906250,-33,-2,54
1476804880.937500,-35,-2,54
1476804880.968750,-34,-2,53
1476804881.000000,-34,-2,54
1476804881.031250,-35,-2,54
1476804881.062500,-35,-1,53
1476804881.093750,-34,-2,54
1476804881.125000,-34,-2,54
1476804881.156250,-34,-2,54
1476804881.187500,-34,-2,54
1476804881.218750,-35,-3,53
1476804881.250000,-34,-3,53
1476804881.281250,-34,-3,54
1476804881.312500,-34,-3,53
1476804881.343750,-34,-1,52
1476804881.375000,-34,-1,55
1476804881.406250,-34,1,55
1476804881.437500,-35,1,54
1476804881.468750,-34,-1,54
1476804881.500000,-34,-1,53
1476804881.531250,-34,-2,54
1476804881.562500,-33,-3,54
1476804881.593750,-32,-4,55
1476804881.625000,-33,-4,54
1476804881.656250,-34,-4,53
1476804881.687500,-35,-3,53
1476804881.718750,-35,-2,54
1476804881.750000,-34,-2,54
1476804881.781250,-33,-1,54
1476804881.812500,-33,-1,55
1476804881.843750,-32,-1,55
1476804881.875000,-33,-1,55
1476804881.906250,-33,-2,54
1476804881.937500,-33,-3,54
1476804881.968750,-34,-3,54
1476804882.000000,-35,-3,53
1476804882.031250,-34,-3,54
1476804882.062500,-34,-3,54
1476804882.093750,-34,-2,54
1476804882.125000,-33,-1,55
1476804882.156250,-33,-1,54
1476804882.187500,-33,-2,54
1476804882.218750,-34,-2,54
1476804882.250000,-34,-2,54
1476804882.281250,-34,-3,54
1476804882.312500,-35,-3,53
1476804882.343750,-34,-3,54
1476804882.375000,-34,-3,54
1476804882.406250,-34,-2,53
1476804882.437500,-33,-3,55
1476804882.468750,-32,-2,55
1476804882.500000,-33,-1,53
1476804882.531250,-34,-1,54
1476804882.562500,-34,0,54
1476804882.593750,-33,0,55
1476804882.625000,-33,0,55
1476804882.656250,-32,-2,55
1476804882.687500,-32,-4,54
1476804882.718750,-32,-4,55
1476804882.750000,-33,-4,55
1476804882.781250,-32,-3,55
1476804882.812500,-33,-2,55
1476804882.843750,-34,-2,54
1476804882.875000,-34,-3,53
1476804882.906250,-34,-3,53
1476804882.937500,-33,-3,55
1476804882.968750,-33,-3,55
1476804883.000000,-33,-3,55
1476804883.031250,-32,-3,54
1476804883.062500,-32,-3,54
1476804883.093750,-35,-4,53
1476804883.125000,-35,-4,53
1476804883.156250,-32,-2,55
1476804883.187500,-32,0,55
1476804883.218750,-31,-1,55
1476804883.250000,-34,-4,53
1476804883.281250,-35,-5,53
1476804883.312500,-35,-3,54
1476804883.343750,-33,-2,55
1476804883.375000,-30,-1,56
1476804883.406250,-31,-3,55
1476804883.437500,-32,-4,54
1476804883.468750,-33,-4,54
1476804883.500000,-33,-3,54
1476804883.531250,-33,-3,55
1476804883.562500,-34,-3,54
1476804883.593750,-34,-2,54
1476804883.625000,-33,-2,55
1476804883.656250,-33,-2,54
1476804883.687500,-32,-2,55
1476804883.718750,-32,-3,55
1476804883.750000,-33,-3,54
1476804883.781250,-35,-4,53
1476804883.812500,-36,-4,52
1476804883.843750,-36,-2,54
1476804883.875000,-34,-2,53
1476804883.906250,-29,-1,56
1476804883.937500,-29,-3,56
1476804883.968750,-29,-4,56
1476804884.000000,-31,-3,55
1476804884.031250,-32,-1,55
1476804884.062500,-29,0,57
1476804884.093750,-28,1,58
1476804884.125000,-28,-1,56
1476804884.156250,-35,-6,52
1476804884.187500,-35,-5,53
1476804884.218750,-32,-4,55
1476804884.250000,-30,-3,56
1476804884.281250,-29,-2,57
1476804884.312500,-30,-3,55
1476804884.343750,-31,-3,54
1476804884.375000,-31,-3,55
1476804884.406250,-30,-2,55
1476804884.437500,-32,1,56
1476804884.468750,-32,1,56
1476804884.500000,-32,2,56
1476804884.531250,-28,3,58
1476804884.562500,-27,3,60
1476804884.593750,-27,1,60
1476804884.625000,-29,-2,58
1476804884.656250,-35,-7,50
1476804884.687500,-33,-9,50
1476804884.718750,-34,-5,52
1476804884.750000,-35,-5,52
1476804884.781250,-35,-4,54
1476804884.812500,-34,-4,54
1476804884.843750,-34,-3,55
1476804884.875000,-34,-4,54
1476804884.906250,-34,-4,53
1476804884.937500,-34,-4,53
1476804884.968750,-36,-3,53
1476804885.000000,-36,-3,53
1476804885.031250,-36,-3,53
1476804885.062500,-35,-3,54
1476804885.093750,-34,-4,54
1476804885.125000,-32,-5,54
1476804885.156250,-31,-5,55
1476804885.187500,-32,-5,55
1476804885.218750,-31,-5,55
1476804885.250000,-32,-5,55
1476804885.281250,-33,-5,54
1476804885.312500,-33,-4,54
