unix_timestamp,rms_acc
1476804858.040000,32.280025
1476804858.120000,32.280025
1476804858.200000,32.280025
1476804858.280000,32.280025
1476804858.360000,32.280025
1476804858.440000,32.280025
1476804858.520000,32.280025
1476804858.600000,32.280025
1476804858.680000,32.939338
1476804858.760000,32.280025
1476804858.840000,33.196385
1476804858.920000,32.280025
1476804859.000000,33.196385
1476804859.080000,32.449961
1476804859.160000,32.449961
1476804859.240000,33.105891
1476804859.320000,32.280025
1476804859.400000,32.449961
1476804859.480000,32.449961
1476804859.560000,32.449961
1476804859.640000,32.449961
1476804859.720000,32.449961
1476804859.800000,32.280025
1476804859.880000,32.280025
1476804859.960000,32.280025
1476804860.040000,32.280025
1476804860.120000,32.449961
1476804860.200000,32.280025
1476804860.280000,32.280025
1476804860.360000,32.280025
1476804860.440000,32.280025
1476804860.520000,32.280025
1476804860.600000,32.280025
1476804860.680000,32.280025
1476804860.760000,32.280025
1476804860.840000,33.196385
1476804860.920000,32.280025
1476804861.000000,32.939338
1476804861.080000,32.280025
1476804861.160000,32.939338
1476804861.240000,32.280025
1476804861.320000,32.449961
1476804861.400000,33.105891
1476804861.480000,32.449961
1476804861.560000,33.105891
1476804861.640000,32.939338
1476804861.720000,32.939338
1476804861.800000,32.939338
1476804861.880000,32.280025
1476804861.960000,32.939338
1476804862.040000,32.449961
1476804862.120000,32.449961
1476804862.200000,32.939338
1476804862.280000,32.280025
1476804862.360000,32.280025
1476804862.440000,32.939338
1476804862.520000,32.280025
1476804862.600000,32.939338
1476804862.680000,32.939338
1476804862.760000,32.939338
1476804862.840000,32.939338
1476804862.920000,32.939338
1476804863.000000,32.939338
1476804863.080000,32.939338
1476804863.160000,32.280025
1476804863.240000,32.280025
1476804863.320000,32.280025
1476804863.400000,32.939338
1476804863.480000,32.280025
1476804863.560000,32.449961
1476804863.640000,33.196385
1476804863.720000,32.280025
1476804863.800000,32.449961
1476804863.880000,32.939338
1476804863.960000,32.280025
1476804864.040000,32.939338
1476804864.120000,32.939338
1476804864.200000,33.105891
1476804864.280000,33.105891
1476804864.360000,33.105891
1476804864.440000,33.105891
1476804864.520000,33.105891
1476804864.600000,32.939338
1476804864.680000,32.939338
1476804864.760000,32.939338
1476804864.840000,32.939338
1476804864.920000,32.939338
1476804865.000000,32.939338
1476804865.080000,32.939338
1476804865.160000,32.939338
1476804865.240000,32.939338
1476804865.320000,32.939338
1476804865.400000,32.939338
1476804865.480000,32.939338
1476804865.560000,32.939338
1476804865.640000,32.939338
1476804865.720000,32.280025
1476804865.800000,32.939338
1476804865.880000,32.280025
1476804865.960000,32.939338
1476804866.040000,32.280025
1476804866.120000,32.280025
1476804866.200000,32.939338
1476804866.280000,32.939338
1476804866.360000,32.939338
1476804866.440000,32.939338
1476804866.520000,32.939338
1476804866.600000,33.105891
1476804866.680000,33.105891
1476804866.760000,32.939338
1476804866.840000,32.939338
1476804866.920000,32.939338
1476804867.000000,32.939338
1476804867.080000,32.939338
1476804867.160000,33.105891
1476804867.240000,32.939338
1476804867.320000,32.939338
1476804867.400000,32.939338
1476804867.480000,32.939338
1476804867.560000,32.939338
1476804867.640000,32.939338
1476804867.720000,32.939338
1476804867.800000,32.939338
