unix_timestamp,rr
1478284349.470312,0.703157
1478284350.298475,0.828163
1478284350.939129,0.640654
1478284360.392687,0.765660
1478284381.284268,0.609403
1478284384.659423,0.781286
1478284385.440709,0.781286
1478284389.128377,0.734409
1478284389.847160,0.718783
1478284390.597195,0.750034
1478284397.941281,0.750034
1478284398.722567,0.781286
1478284399.519478,0.796911
1478284400.363267,0.843789
1478284401.019547,0.656280
1478284404.566584,0.796911
1478284405.488501,0.921917
1478284406.394793,0.906291
1478284407.316710,0.921917
1478284408.269879,0.953169
1478284409.316802,1.046923
1478284410.254344,0.937543
1478284411.176262,0.921917
1478284412.129430,0.953169
1478284413.129476,1.000046
1478284414.035768,0.906291
1478284415.020188,0.984420
1478284416.004608,0.984420
1478284421.067339,0.796911
1478284421.926754,0.859414
1478284422.895548,0.968794
1478284423.895594,1.000046
1478284424.926891,1.031297
1478284425.895685,0.968794
1478284426.895731,1.000046
1478284427.864526,0.968794
1478284428.755191,0.890666
1478284429.692734,0.937543
1478284430.661529,0.968794
1478284431.583446,0.921917
1478284432.520989,0.937543
1478284433.411654,0.890666
1478284434.380449,0.968794
1478284435.349243,0.968794
1478284436.286786,0.937543
1478284437.177452,0.890666
1478284438.099369,0.921917
1478284438.990035,0.890666
1478284439.802572,0.812537
1478284440.661986,0.859414
1478284441.537026,0.875040
1478284445.490332,0.781286
1478284446.380998,0.890666
1478284447.302915,0.921917
1478284448.146704,0.843789
1478284449.037370,0.890666
1478284449.959287,0.921917
1478284450.849953,0.890666
1478284451.787496,0.937543
1478284452.756290,0.968794
1478284453.740710,0.984420
1478284454.678253,0.937543
1478284455.647047,0.968794
1478284456.647093,1.000046
1478284457.709642,1.062549
1478284458.631559,0.921917
1478284459.553476,0.921917
1478284460.506645,0.953169
1478284461.506691,1.000046
1478284462.475485,0.968794
1478284463.459905,0.984420
1478284464.428699,0.968794
1478284465.428745,1.000046
1478284466.413165,0.984420
1478284467.381959,0.968794
1478284468.335128,0.953169
1478284469.257045,0.921917
1478284470.178962,0.921917
1478284471.054003,0.875040
1478284471.944668,0.890666
1478284472.866585,0.921917
1478284473.757251,0.890666
1478284474.663543,0.906291
1478284478.335586,0.875040
1478284479.195000,0.859414
1478284480.085666,0.890666
1478284480.976332,0.890666
1478284481.820120,0.843789
1478284482.679535,0.859414
1478284483.570200,0.890666
1478284484.460866,0.890666
1478284485.273403,0.812537
1478284486.179695,0.906291
1478284487.054735,0.875040
1478284487.914149,0.859414
1478284488.711061,0.796911
1478284489.586101,0.875040
1478284490.492392,0.906291
1478284491.304929,0.812537
1478284492.226847,0.921917
1478284493.148764,0.921917
1478284494.008178,0.859414
1478284494.930095,0.921917
1478284495.867638,0.937543
1478284496.727053,0.859414
1478284497.539590,0.812537
1478284498.367753,0.828163
1478284499.195916,0.828163
1478284499.977201,0.781286
1478284500.852242,0.875040
