unix_timestamp,rms_acc
1478284344.040000,36.235342
1478284344.120000,31.320920
1478284344.200000,27.820855
1478284344.280000,25.612497
1478284344.360000,28.792360
1478284344.440000,39.937451
1478284344.520000,38.535698
1478284344.600000,29.068884
1478284344.680000,27.802878
1478284344.760000,32.710854
1478284344.840000,33.660065
1478284344.920000,32.419130
1478284345.000000,31.717503
1478284345.080000,31.304952
1478284345.160000,32.155870
1478284345.240000,31.192948
1478284345.320000,31.921779
1478284345.400000,33.376639
1478284345.480000,31.464265
1478284345.560000,30.512293
1478284345.640000,32.634338
1478284345.720000,31.764760
1478284345.800000,34.073450
1478284345.880000,31.874755
1478284345.960000,29.308702
1478284346.040000,30.610456
1478284346.120000,31.921779
1478284346.200000,32.449961
1478284346.280000,31.080541
1478284346.360000,31.764760
1478284346.440000,32.954514
1478284346.520000,31.874755
1478284346.600000,31.764760
1478284346.680000,32.710854
1478284346.760000,32.155870
1478284346.840000,31.112698
1478284346.920000,33.045423
1478284347.000000,32.155870
1478284347.080000,31.192948
1478284347.160000,31.192948
1478284347.240000,32.264532
1478284347.320000,32.155870
1478284347.400000,32.031235
1478284347.480000,32.031235
1478284347.560000,31.921779
1478284347.640000,32.031235
1478284347.720000,32.264532
1478284347.800000,31.304952
1478284347.880000,32.031235
1478284347.960000,32.155870
1478284348.040000,32.264532
1478284348.120000,32.031235
1478284348.200000,32.031235
1478284348.280000,32.031235
1478284348.360000,32.031235
1478284348.440000,32.031235
1478284348.520000,32.031235
1478284348.600000,32.031235
1478284348.680000,32.031235
1478284348.760000,32.031235
1478284348.840000,32.031235
1478284348.920000,32.031235
1478284349.000000,32.031235
1478284349.080000,32.031235
1478284349.160000,32.031235
1478284349.240000,32.031235
1478284349.320000,32.031235
1478284349.400000,32.031235
1478284349.480000,32.031235
1478284349.560000,32.031235
1478284349.640000,32.031235
1478284349.720000,32.031235
1478284349.800000,32.031235
1478284349.880000,32.031235
1478284349.960000,32.031235
1478284350.040000,32.031235
1478284350.120000,32.031235
1478284350.200000,32.031235
1478284350.280000,32.031235
1478284350.360000,32.031235
1478284350.440000,32.031235
1478284350.520000,32.031235
1478284350.600000,32.031235
1478284350.680000,32.031235
1478284350.760000,32.031235
1478284350.840000,32.031235
1478284350.920000,32.031235
1478284351.000000,32.031235
1478284351.080000,32.031235
1478284351.160000,32.031235
1478284351.240000,32.031235
1478284351.320000,32.031235
1478284351.400000,32.031235
1478284351.480000,32.031235
1478284351.560000,32.031235
1478284351.640000,32.031235
1478284351.720000,32.031235
1478284351.800000,32.031235
1478284351.880000,32.031235
1478284351.960000,32.031235
1478284352.040000,32.031235
1478284352.120000,32.031235
1478284352.200000,32.031235
1478284352.280000,32.031235
1478284352.360000,32.031235
1478284352.440000,32.031235
1478284352.520000,32.031235
1478284352.600000,32.031235
1478284352.680000,32.031235
1478284352.760000,32.031235
1478284352.840000,32.031235
1478284352.920000,32.031235
1478284353.000000,32.031235
1478284353.080000,32.031235
1478284353.160000,32.031235
1478284353.240000,32.031235
1478284353.320000,32.031235
1478284353.400000,32.031235
1478284353.480000,32.031235
1478284353.560000,32.031235
1478284353.640000,32.031235
1478284353.720000,32.031235
1478284353.800000,32.031235
1478284353.880000,32.031235
1478284353.960000,32.031235
1478284354.040000,32.031235
1478284354.120000,32.031235
1478284354.200000,32.031235
1478284354.280000,32.031235
1478284354.360000,32.031235
1478284354.440000,32.031235
1478284354.520000,32.031235
1478284354.600000,32.031235
1478284354.680000,32.031235
1478284354.760000,32.031235
1478284354.840000,32.031235
1478284354.920000,32.031235
1478284355.000000,32.031235
1478284355.080000,32.031235
1478284355.160000,32.031235
1478284355.240000,32.031235
1478284355.320000,32.031235
1478284355.400000,32.031235
1478284355.480000,32.031235
1478284355.560000,32.031235
1478284355.640000,32.031235
1478284355.720000,32.031235
1478284355.800000,32.031235
1478284355.880000,32.031235
