unix_timestamp,rr
1479235692.083000,0.655000
1479235692.714000,0.631000
1479235693.316000,0.602000
1479235693.935000,0.619000
1479235694.574000,0.639000
1479235695.243000,0.669000
1479235695.893000,0.650000
1479235696.510000,0.617000
1479235697.156000,0.646000
1479235697.830000,0.674000
1479235698.508000,0.678000
1479235699.155000,0.647000
1479235699.778000,0.623000
1479235700.432000,0.654000
1479235701.119000,0.687000
1479235701.772000,0.653000
1479235702.392000,0.620000
1479235703.021000,0.629000
1479235703.657000,0.636000
1479235704.296000,0.639000
1479235704.932000,0.636000
1479235705.548000,0.616000
1479235706.164000,0.616000
1479235706.783000,0.619000
1479235707.408000,0.625000
1479235708.017000,0.609000
1479235708.612000,0.595000
1479235709.240000,0.628000
1479235709.902000,0.662000
1479235710.582000,0.680000
1479235711.227000,0.645000
1479235711.857000,0.630000
1479235712.503000,0.646000
1479235713.150000,0.647000
1479235713.793000,0.643000
1479235714.401000,0.608000
1479235715.002000,0.601000
1479235715.621000,0.619000
1479235716.280000,0.659000
1479235716.971000,0.691000
1479235717.630000,0.659000
1479235718.259000,0.629000
1479235718.928000,0.669000
1479235719.577000,0.649000
1479235720.224000,0.647000
1479235720.896000,0.672000
1479235721.555000,0.659000
1479235722.150000,0.595000
1479235722.760000,0.610000
1479235723.392000,0.632000
1479235724.054000,0.662000
1479235724.702000,0.648000
1479235725.316000,0.614000
1479235725.923000,0.607000
1479235726.551000,0.628000
1479235727.183000,0.632000
1479235727.818000,0.635000
1479235728.460000,0.642000
1479235729.104000,0.644000
1479235729.720000,0.616000
1479235730.343000,0.623000
1479235731.044000,0.701000
1479235731.823000,0.779000
1479235732.583000,0.760000
1479235733.274000,0.691000
1479235733.917000,0.643000
1479235734.597000,0.680000
1479235735.300000,0.703000
1479235735.976000,0.676000
1479235736.623000,0.647000
1479235737.252000,0.629000
1479235737.903000,0.651000
1479235738.581000,0.678000
1479235739.271000,0.690000
1479235739.920000,0.649000
1479235740.531000,0.611000
1479235741.180000,0.649000
1479235741.866000,0.686000
1479235742.543000,0.677000
1479235743.178000,0.635000
1479235743.795000,0.617000
1479235744.460000,0.665000
1479235745.167000,0.707000
1479235745.849000,0.682000
1479235746.479000,0.630000
1479235747.133000,0.654000
1479235747.811000,0.678000
1479235748.501000,0.690000
1479235749.150000,0.649000
1479235749.783000,0.633000
1479235750.450000,0.667000
1479235751.145000,0.695000
1479235751.856000,0.711000
1479235752.519000,0.663000
1479235753.155000,0.636000
1479235753.816000,0.661000
1479235754.496000,0.680000
1479235755.160000,0.664000
1479235755.812000,0.652000
1479235756.510000,0.698000
1479235757.234000,0.724000
1479235757.907000,0.673000
1479235758.572000,0.665000
1479235759.277000,0.705000
1479235759.957000,0.680000
1479235760.655000,0.698000
1479235761.377000,0.722000
1479235762.089000,0.712000
1479235762.765000,0.676000
1479235763.400000,0.635000
1479235764.028000,0.628000
1479235764.691000,0.663000
1479235765.399000,0.708000
1479235766.092000,0.693000
1479235766.808000,0.716000
1479235767.506000,0.698000
1479235768.172000,0.666000
1479235768.832000,0.660000
1479235769.501000,0.669000
1479235770.187000,0.686000
1479235770.875000,0.688000
1479235771.541000,0.666000
1479235772.199000,0.658000
1479235772.888000,0.689000
1479235773.628000,0.740000
1479235774.356000,0.728000
1479235775.027000,0.671000
1479235775.681000,0.654000
1479235776.348000,0.667000
1479235777.053000,0.705000
1479235777.805000,0.752000
1479235778.549000,0.744000
1479235779.278000,0.729000
1479235780.022000,0.744000
1479235780.759000,0.737000
1479235781.456000,0.697000
1479235782.112000,0.656000
1479235782.716000,0.604000
1479235783.326000,0.610000
1479235783.955000,0.629000
1479235784.630000,0.675000
1479235785.405000,0.775000
1479235786.219000,0.814000
1479235787.011000,0.792000
1479235787.717000,0.706000
1479235788.397000,0.680000
1479235789.099000,0.702000
1479235789.815000,0.716000
1479235790.538000,0.723000
1479235791.246000,0.708000
1479235791.903000,0.657000
1479235792.562000,0.659000
1479235793.256000,0.694000
1479235793.996000,0.740000
1479235794.712000,0.716000
1479235795.374000,0.662000
1479235795.997000,0.623000
1479235796.636000,0.639000
1479235797.318000,0.682000
1479235798.041000,0.723000
1479235798.757000,0.716000
1479235799.450000,0.693000
1479235800.163000,0.713000
1479235800.914000,0.751000
1479235801.672000,0.758000
1479235802.440000,0.768000
1479235803.196000,0.756000
1479235803.936000,0.740000
1479235804.624000,0.688000
1479235805.278000,0.654000
1479235805.950000,0.672000
1479235806.646000,0.696000
1479235807.327000,0.681000
1479235807.987000,0.660000
1479235808.737000,0.750000
1479235809.578000,0.841000
1479235810.435000,0.857000
1479235811.186000,0.751000
1479235811.910000,0.724000
1479235812.671000,0.761000
1479235813.414000,0.743000
1479235814.099000,0.685000
1479235814.784000,0.685000
1479235815.501000,0.717000
1479235816.247000,0.746000
1479235817.012000,0.765000
1479235817.710000,0.698000
1479235818.372000,0.662000
1479235819.072000,0.700000
1479235819.822000,0.750000
1479235820.619000,0.797000
1479235821.317000,0.698000
1479235822.003000,0.686000
1479235822.715000,0.712000
1479235823.481000,0.766000
1479235824.213000,0.732000
1479235824.890000,0.677000
1479235825.576000,0.686000
1479235826.268000,0.692000
1479235826.979000,0.711000
1479235827.724000,0.745000
1479235828.475000,0.751000
1479235829.193000,0.718000
1479235829.866000,0.673000
1479235830.488000,0.622000
1479235831.097000,0.609000
1479235831.748000,0.651000
1479235832.497000,0.749000
1479235833.239000,0.742000
1479235833.922000,0.683000
1479235834.671000,0.749000
1479235835.408000,0.737000
1479235836.109000,0.701000
1479235836.771000,0.662000
1479235837.411000,0.640000
1479235838.081000,0.670000
1479235838.777000,0.696000
1479235839.476000,0.699000
1479235840.169000,0.693000
1479235840.803000,0.634000
1479235841.407000,0.604000
1479235842.007000,0.600000
1479235842.583000,0.576000
1479235843.174000,0.591000
1479235843.835000,0.661000
1479235844.500000,0.665000
1479235845.147000,0.647000
1479235845.855000,0.708000
1479235846.615000,0.760000
1479235847.383000,0.768000
1479235848.164000,0.781000
1479235848.933000,0.769000
1479235849.671000,0.738000
1479235850.370000,0.699000
1479235851.010000,0.640000
1479235851.656000,0.646000
1479235852.324000,0.668000
1479235853.073000,0.749000
1479235853.885000,0.812000
1479235854.629000,0.744000
1479235855.366000,0.737000
1479235856.160000,0.794000
1479235856.966000,0.806000
1479235857.761000,0.795000
1479235858.524000,0.763000
1479235859.176000,0.652000
1479235859.793000,0.617000
1479235860.448000,0.655000
1479235861.154000,0.706000
1479235861.860000,0.706000
1479235862.513000,0.653000
1479235863.170000,0.657000
1479235863.893000,0.723000
1479235864.697000,0.804000
1479235865.466000,0.769000
1479235866.160000,0.694000
1479235866.835000,0.675000
1479235867.531000,0.696000
1479235868.255000,0.724000
1479235868.903000,0.648000
1479235869.564000,0.661000
1479235870.220000,0.656000
1479235870.912000,0.692000
1479235871.692000,0.780000
1479235872.510000,0.818000
1479235873.328000,0.818000
1479235874.071000,0.743000
1479235874.737000,0.666000
1479235875.442000,0.705000
1479235876.202000,0.760000
1479235876.988000,0.786000
1479235877.702000,0.714000
1479235878.366000,0.664000
1479235879.049000,0.683000
1479235879.717000,0.668000
1479235880.344000,0.627000
1479235880.943000,0.599000
1479235881.539000,0.596000
1479235882.164000,0.625000
1479235882.830000,0.666000
1479235883.534000,0.704000
1479235884.224000,0.690000
1479235884.893000,0.669000
1479235885.592000,0.699000
1479235886.323000,0.731000
1479235887.043000,0.720000
1479235887.674000,0.631000
1479235888.305000,0.631000
1479235888.948000,0.643000
1479235889.601000,0.653000
1479235890.253000,0.652000
1479235890.896000,0.643000
1479235891.586000,0.690000
1479235892.325000,0.739000
1479235893.066000,0.741000
1479235893.799000,0.733000
1479235894.501000,0.702000
1479235895.134000,0.633000
1479235895.783000,0.649000
1479235896.464000,0.681000
1479235897.189000,0.725000
1479235897.964000,0.775000
1479235898.731000,0.767000
1479235899.456000,0.725000
1479235900.100000,0.644000
1479235900.745000,0.645000
1479235901.419000,0.674000
1479235902.128000,0.709000
1479235902.859000,0.731000
1479235903.539000,0.680000
1479235904.189000,0.650000
1479235904.859000,0.670000
1479235905.543000,0.684000
1479235906.248000,0.705000
1479235906.937000,0.689000
1479235907.610000,0.673000
1479235908.358000,0.748000
1479235909.136000,0.778000
1479235909.911000,0.775000
1479235910.577000,0.666000
1479235911.183000,0.606000
1479235911.770000,0.587000
1479235912.365000,0.595000
1479235912.978000,0.613000
1479235913.673000,0.695000
1479235914.485000,0.812000
1479235915.329000,0.844000
1479235916.177000,0.848000
1479235917.005000,0.828000
1479235917.813000,0.808000
1479235918.597000,0.784000
1479235919.340000,0.743000
1479235920.039000,0.699000
1479235920.684000,0.645000
1479235921.359000,0.675000
1479235922.077000,0.718000
1479235922.865000,0.788000
1479235923.691000,0.826000
1479235924.475000,0.784000
1479235925.305000,0.830000
1479235926.131000,0.826000
1479235926.928000,0.797000
1479235927.686000,0.758000
1479235928.359000,0.673000
1479235929.049000,0.690000
1479235929.763000,0.714000
1479235930.488000,0.725000
1479235931.179000,0.691000
1479235931.829000,0.650000
1479235932.503000,0.674000
1479235933.228000,0.725000
1479235933.991000,0.763000
1479235934.744000,0.753000
1479235935.428000,0.684000
1479235936.107000,0.679000
1479235936.786000,0.679000
1479235937.477000,0.691000
1479235938.133000,0.656000
1479235938.825000,0.692000
1479235939.547000,0.722000
1479235940.324000,0.777000
1479235941.108000,0.784000
1479235941.862000,0.754000
1479235942.599000,0.737000
1479235943.304000,0.705000
1479235943.994000,0.690000
1479235944.625000,0.631000
1479235945.229000,0.604000
1479235945.850000,0.621000
1479235946.507000,0.657000
1479235947.229000,0.722000
1479235947.929000,0.700000
1479235948.581000,0.652000
1479235949.242000,0.661000
1479235949.905000,0.663000
1479235950.523000,0.618000
1479235951.130000,0.607000
1479235951.776000,0.646000
1479235952.476000,0.700000
1479235953.157000,0.681000
1479235953.801000,0.644000
1479235954.440000,0.639000
1479235955.106000,0.666000
1479235955.810000,0.704000
1479235956.533000,0.723000
1479235957.193000,0.660000
1479235957.838000,0.645000
1479235958.548000,0.710000
1479235959.312000,0.764000
1479235960.076000,0.764000
1479235960.742000,0.666000
1479235961.384000,0.642000
1479235962.041000,0.657000
1479235962.702000,0.661000
1479235963.425000,0.723000
1479235964.173000,0.748000
1479235964.939000,0.766000
1479235965.675000,0.736000
1479235966.327000,0.652000
1479235966.987000,0.660000
1479235967.660000,0.673000
1479235968.350000,0.690000
1479235969.088000,0.738000
1479235969.774000,0.686000
1479235970.398000,0.624000
1479235971.043000,0.645000
1479235971.716000,0.673000
1479235972.406000,0.690000
1479235973.049000,0.643000
1479235973.688000,0.639000
1479235974.371000,0.683000
1479235975.098000,0.727000
1479235975.838000,0.740000
1479235976.516000,0.678000
1479235977.174000,0.658000
1479235977.861000,0.687000
1479235978.565000,0.704000
1479235979.268000,0.703000
1479235979.937000,0.669000
1479235980.589000,0.652000
1479235981.279000,0.690000
1479235982.005000,0.726000
1479235982.708000,0.703000
1479235983.355000,0.647000
1479235984.000000,0.645000
1479235984.657000,0.657000
1479235985.318000,0.661000
1479235985.964000,0.646000
1479235986.669000,0.705000
1479235987.430000,0.761000
1479235988.209000,0.779000
1479235988.988000,0.779000
1479235989.741000,0.753000
1479235990.469000,0.728000
1479235991.133000,0.664000
1479235991.751000,0.618000
1479235992.386000,0.635000
1479235993.046000,0.660000
1479235993.740000,0.694000
1479235994.428000,0.688000
1479235995.091000,0.663000
1479235995.807000,0.716000
1479235996.605000,0.798000
1479235997.366000,0.761000
1479235998.056000,0.690000
1479235998.743000,0.687000
1479235999.477000,0.734000
1479236000.225000,0.748000
1479236000.951000,0.726000
1479236001.619000,0.668000
1479236002.260000,0.641000
1479236002.908000,0.648000
1479236003.552000,0.644000
1479236004.176000,0.624000
1479236004.771000,0.595000
1479236005.366000,0.595000
1479236005.976000,0.610000
1479236006.557000,0.581000
1479236007.161000,0.604000
1479236007.786000,0.625000
1479236008.446000,0.660000
1479236009.165000,0.719000
1479236009.904000,0.739000
1479236010.655000,0.751000
1479236011.381000,0.726000
1479236012.095000,0.714000
1479236012.786000,0.691000
1479236013.456000,0.670000
1479236014.072000,0.616000
1479236014.669000,0.597000
1479236015.298000,0.629000
1479236015.980000,0.682000
1479236016.724000,0.744000
1479236017.404000,0.680000
1479236018.031000,0.627000
1479236018.710000,0.679000
1479236019.457000,0.747000
1479236020.155000,0.698000
1479236020.775000,0.620000
1479236021.382000,0.607000
1479236022.024000,0.642000
1479236022.695000,0.671000
1479236023.345000,0.650000
1479236023.956000,0.611000
1479236024.553000,0.597000
1479236025.175000,0.622000
1479236025.841000,0.666000
1479236026.538000,0.697000
1479236027.208000,0.670000
1479236027.837000,0.629000
1479236028.488000,0.651000
1479236029.165000,0.677000
1479236029.838000,0.673000
1479236030.465000,0.627000
1479236031.102000,0.637000
1479236031.770000,0.668000
1479236032.480000,0.710000
1479236033.208000,0.728000
1479236033.952000,0.744000
1479236034.644000,0.692000
1479236035.289000,0.645000
1479236035.956000,0.667000
1479236036.661000,0.705000
1479236037.370000,0.709000
1479236038.057000,0.687000
1479236038.755000,0.698000
1479236039.503000,0.748000
1479236040.285000,0.782000
1479236041.094000,0.809000
1479236041.894000,0.800000
1479236042.699000,0.805000
1479236043.489000,0.790000
1479236044.260000,0.771000
1479236045.000000,0.740000
1479236045.715000,0.715000
1479236046.415000,0.700000
1479236047.073000,0.658000
1479236047.746000,0.673000
1479236048.595000,0.849000
1479236049.484000,0.889000
1479236050.308000,0.824000
1479236051.044000,0.736000
1479236051.810000,0.766000
1479236052.615000,0.805000
1479236053.342000,0.727000
1479236053.979000,0.637000
1479236054.607000,0.628000
1479236055.262000,0.655000
1479236055.943000,0.681000
1479236056.679000,0.736000
1479236057.473000,0.794000
1479236058.263000,0.790000
1479236059.023000,0.760000
1479236059.705000,0.682000
1479236060.365000,0.660000
1479236061.056000,0.691000
1479236061.779000,0.723000
1479236062.496000,0.717000
1479236063.157000,0.661000
1479236063.802000,0.645000
1479236064.472000,0.670000
1479236065.183000,0.711000
1479236065.927000,0.744000
1479236066.620000,0.693000
1479236067.266000,0.646000
1479236067.907000,0.641000
1479236068.588000,0.681000
1479236069.308000,0.720000
1479236069.992000,0.684000
1479236070.634000,0.642000
1479236071.295000,0.661000
1479236072.010000,0.715000
1479236072.761000,0.751000
1479236073.458000,0.697000
1479236074.126000,0.668000
1479236074.800000,0.674000
1479236075.474000,0.674000
1479236076.142000,0.668000
1479236076.774000,0.632000
1479236077.407000,0.633000
1479236078.079000,0.672000
1479236078.806000,0.727000
1479236079.564000,0.758000
1479236080.310000,0.746000
1479236081.041000,0.731000
1479236081.715000,0.674000
1479236082.328000,0.613000
1479236082.927000,0.599000
1479236083.541000,0.614000
1479236084.166000,0.625000
1479236084.747000,0.581000
1479236085.355000,0.608000
1479236086.009000,0.654000
1479236086.640000,0.631000
1479236087.274000,0.634000
1479236087.983000,0.709000
1479236088.725000,0.742000
