unix_timestamp,rr
1479234775.004149,0.625029
1479234775.644804,0.640654
1479234776.301084,0.656280
1479234776.988615,0.687531
1479234777.598018,0.609403
1479234778.207421,0.609403
1479234778.832450,0.625029
1479234779.488730,0.656280
1479234780.145010,0.656280
1479234780.801290,0.656280
1479234781.395067,0.593777
1479234782.035721,0.640654
1479234782.723253,0.687531
1479234783.442036,0.718783
1479234784.098316,0.656280
1479234784.707719,0.609403
1479234785.379624,0.671906
1479234786.020279,0.640654
1479234786.692184,0.671906
1479234787.270336,0.578151
1479234792.942471,0.500023
1479234793.504996,0.562526
1479234794.208153,0.703157
1479234795.005065,0.796911
1479234800.099048,0.609403
1479234800.724077,0.625029
1479234801.364731,0.640654
1479234802.005385,0.640654
1479234802.583537,0.578151
1479234803.208565,0.625029
1479234803.864846,0.656280
1479234804.489874,0.625029
1479234805.083651,0.593777
1479234805.677428,0.593777
1479234806.364960,0.687531
1479234807.083743,0.718783
1479234807.786900,0.703157
1479234808.474432,0.687531
1479234809.099460,0.625029
1479234809.693237,0.593777
1479234810.287014,0.593777
1479234810.912043,0.625029
1479234811.490195,0.578151
1479234812.099597,0.609403
1479234812.755877,0.656280
1479234813.412158,0.656280
1479234814.052812,0.640654
1479234814.630963,0.578151
1479234815.255992,0.625029
1479234815.896646,0.640654
1479234816.568552,0.671906
1479234817.271709,0.703157
1479234817.881112,0.609403
1479234818.521766,0.640654
1479234819.209298,0.687531
1479234819.912455,0.703157
1479234820.599987,0.687531
1479234821.271892,0.671906
1479234821.912547,0.640654
1479234822.584452,0.671906
1479234823.256358,0.671906
1479234823.959515,0.703157
1479234824.631421,0.671906
1479234825.256450,0.625029
1479234825.928355,0.671906
1479234826.584635,0.656280
1479234827.256541,0.671906
1479234827.912821,0.656280
1479234828.522224,0.609403
1479234829.162879,0.640654
1479234829.819159,0.656280
1479234830.475439,0.656280
1479234831.100467,0.625029
1479234831.787999,0.687531
1479234832.522407,0.734409
1479234833.272442,0.750034
1479234833.975599,0.703157
1479234834.616253,0.640654
1479234835.288159,0.671906
1479234835.975690,0.687531
1479234836.647596,0.671906
1479234837.256999,0.609403
1479234837.928905,0.671906
1479234838.663313,0.734409
1479234839.382096,0.718783
1479234840.085253,0.703157
1479234840.725908,0.640654
1479234841.382188,0.656280
1479234842.069719,0.687531
1479234842.710374,0.640654
1479234843.397905,0.687531
1479234844.085437,0.687531
1479234844.757342,0.671906
1479234845.382371,0.625029
1479234846.023025,0.640654
1479234846.710557,0.687531
1479234847.554345,0.843789
1479234850.820120,0.671906
1479234851.445148,0.625029
1479234852.070177,0.625029
