unix_timestamp,rr
1477946078.810322,0.765660
1477946079.622859,0.812537
1477946080.435396,0.812537
1477946081.201056,0.765660
1477946081.966716,0.765660
1477946082.748002,0.781286
1477946083.482411,0.734409
1477946084.263696,0.781286
1477946084.919976,0.656280
1477946085.623134,0.703157
1477946086.310665,0.687531
1477946086.873191,0.562526
1477946091.967174,0.625029
1477946092.607828,0.640654
1477946093.326611,0.718783
1477946093.873511,0.546900
1477946097.998700,0.625029
1477946109.686735,0.781286
1477946110.436769,0.750034
1477946111.061798,0.625029
1477946111.796207,0.734409
1477946112.483738,0.687531
1477946113.218147,0.734409
1477946113.905678,0.687531
1477946114.608835,0.703157
1477946115.327618,0.718783
1477946116.093278,0.765660
1477946116.858938,0.765660
1477946117.608973,0.750034
1477946118.374633,0.765660
1477946119.109041,0.734409
1477946119.843450,0.734409
1477946120.530982,0.687531
1477946121.187262,0.656280
1477946121.874793,0.687531
1477946122.640453,0.765660
1477946123.312359,0.671906
1477946124.015516,0.703157
1477946124.749925,0.734409
1477946125.468708,0.718783
1477946126.218742,0.750034
1477946127.015653,0.796911
1477946127.718811,0.703157
1477946128.375091,0.656280
1477946129.078248,0.703157
1477946129.734528,0.656280
1477946130.468936,0.734409
1477946131.265848,0.796911
1477946132.078385,0.812537
1477946132.859671,0.781286
1477946133.609705,0.750034
1477946134.359740,0.750034
1477946135.062897,0.703157
1477946135.828557,0.765660
1477946136.516088,0.687531
1477946137.203620,0.687531
1477946137.859900,0.656280
1477946138.547431,0.687531
1477946139.281840,0.734409
1477946140.000623,0.718783
1477946140.703780,0.703157
1477946141.406937,0.703157
1477946142.016340,0.609403
1477946145.250863,0.593777
1477946145.797763,0.546900
1477946146.391540,0.593777
1477946147.032195,0.640654
1477946152.391815,0.703157
1477946153.063721,0.671906
1477946153.720001,0.656280
1477946154.329404,0.609403
1477946154.938807,0.609403
1477946155.548209,0.609403
1477946156.220115,0.671906
1477946160.407807,0.750034
1477946164.689253,0.671906
1477946165.361159,0.671906
1477946166.048690,0.687531
1477946166.751847,0.703157
1477946167.517507,0.765660
1477946168.251916,0.734409
1477946169.001950,0.750034
1477946169.720733,0.718783
1477946170.502019,0.781286
1477946182.908837,0.640654
1477946183.627620,0.718783
1477946184.268274,0.640654
1477946184.893303,0.625029
1477946185.549583,0.656280
1477946186.237114,0.687531
1477946187.018400,0.781286
