unix_timestamp,x,y,z
1478799183.218750,19,9,61
1478799183.250000,18,11,59
1478799183.281250,17,12,55
1478799183.312500,24,18,56
1478799183.343750,16,15,56
1478799183.375000,20,13,56
1478799183.406250,19,11,55
1478799183.437500,21,10,58
1478799183.468750,21,10,59
1478799183.500000,23,11,59
1478799183.531250,22,11,58
1478799183.562500,21,13,56
1478799183.593750,21,12,58
1478799183.625000,21,11,59
1478799183.656250,22,10,58
1478799183.687500,22,10,57
1478799183.718750,22,9,56
1478799183.750000,23,9,56
1478799183.781250,21,11,59
1478799183.812500,22,13,59
1478799183.843750,23,13,58
1478799183.875000,23,13,57
1478799183.906250,23,13,57
1478799183.937500,21,12,57
1478799183.968750,21,12,57
1478799184.000000,21,12,57
1478799184.031250,21,12,57
1478799184.062500,22,12,57
1478799184.093750,21,12,57
1478799184.125000,22,12,58
1478799184.156250,21,12,57
1478799184.187500,20,12,57
1478799184.218750,20,12,57
1478799184.250000,21,11,58
1478799184.281250,21,11,58
1478799184.312500,22,11,58
1478799184.343750,21,12,58
1478799184.375000,21,12,57
1478799184.406250,21,12,57
1478799184.437500,21,12,57
1478799184.468750,21,12,58
1478799184.500000,21,12,58
1478799184.531250,21,12,57
1478799184.562500,22,12,57
1478799184.593750,21,12,57
1478799184.625000,21,12,57
1478799184.656250,21,12,57
1478799184.687500,21,11,58
1478799184.718750,21,11,58
1478799184.750000,21,11,58
1478799184.781250,22,12,58
1478799184.812500,21,12,57
1478799184.843750,21,12,57
1478799184.875000,21,12,57
1478799184.906250,22,12,57
1478799184.937500,22,12,58
1478799184.968750,22,12,57
1478799185.000000,21,11,57
1478799185.031250,21,12,57
1478799185.062500,21,12,58
1478799185.093750,21,12,57
1478799185.125000,22,12,57
1478799185.156250,21,11,58
1478799185.187500,21,12,57
1478799185.218750,22,12,57
1478799185.250000,21,12,57
1478799185.281250,21,11,58
1478799185.312500,21,11,58
1478799185.343750,22,11,58
1478799185.375000,21,12,57
1478799185.406250,22,12,58
1478799185.437500,21,12,57
1478799185.468750,21,12,58
1478799185.500000,21,12,57
1478799185.531250,22,12,58
1478799185.562500,21,12,58
1478799185.593750,22,11,58
1478799185.625000,22,11,58
1478799185.656250,22,11,57
1478799185.687500,22,12,58
1478799185.718750,21,12,57
1478799185.750000,21,12,57
1478799185.781250,22,12,57
1478799185.812500,22,12,57
1478799185.843750,21,11,58
1478799185.875000,21,12,58
1478799185.906250,21,12,57
1478799185.937500,21,12,57
1478799185.968750,22,12,57
1478799186.000000,22,12,57
1478799186.031250,21,11,58
1478799186.062500,22,12,58
1478799186.093750,21,12,58
1478799186.125000,22,11,58
1478799186.156250,22,11,58
1478799186.187500,21,11,58
1478799186.218750,21,12,58
1478799186.250000,22,12,57
1478799186.281250,22,12,57
1478799186.312500,21,12,57
1478799186.343750,22,12,57
1478799186.375000,22,12,58
1478799186.406250,22,11,57
1478799186.437500,22,11,58
1478799186.468750,21,11,57
1478799186.500000,21,12,57
1478799186.531250,21,12,57
1478799186.562500,22,12,57
1478799186.593750,22,12,57
1478799186.625000,22,11,57
1478799186.656250,21,12,58
1478799186.687500,22,11,57
1478799186.718750,22,11,58
1478799186.750000,22,11,58
1478799186.781250,22,12,57
1478799186.812500,22,12,57
1478799186.843750,22,12,57
1478799186.875000,22,12,58
1478799186.906250,21,12,57
1478799186.937500,22,12,57
1478799186.968750,22,11,58
1478799187.000000,21,11,57
1478799187.031250,22,12,58
1478799187.062500,22,12,57
1478799187.093750,22,12,57
1478799187.125000,22,11,57
1478799187.156250,22,12,57
1478799187.187500,22,12,57
1478799187.218750,22,12,57
1478799187.250000,22,11,57
1478799187.281250,22,11,58
1478799187.312500,22,12,58
1478799187.343750,22,12,57
1478799187.375000,22,12,57
1478799187.406250,22,12,57
1478799187.437500,22,11,58
1478799187.468750,22,12,57
1478799187.500000,22,12,57
1478799187.531250,21,11,57
1478799187.562500,21,11,57
1478799187.593750,22,11,58
1478799187.625000,22,11,58
1478799187.656250,22,12,57
1478799187.687500,21,12,57
1478799187.718750,21,12,57
1478799187.750000,22,12,57
1478799187.781250,22,11,57
1478799187.812500,22,12,57
1478799187.843750,21,12,57
1478799187.875000,21,12,57
1478799187.906250,21,12,58
1478799187.937500,21,12,57
1478799187.968750,22,12,57
1478799188.000000,22,12,57
1478799188.031250,22,12,57
1478799188.062500,22,12,57
1478799188.093750,22,11,57
1478799188.125000,21,11,58
1478799188.156250,21,11,57
1478799188.187500,22,12,58
1478799188.218750,22,12,57
1478799188.250000,22,12,57
1478799188.281250,21,11,57
