unix_timestamp,rr
1478799179.726778,0.718783
1478799180.383058,0.656280
1478799181.008086,0.625029
1478799181.679992,0.671906
1478799182.414401,0.734409
1478799183.211312,0.796911
1478799183.820715,0.609403
1478799187.445881,0.609403
1478799187.961530,0.515649
1478799188.508430,0.546900
1478799189.102207,0.593777
1478799189.820990,0.718783
1478799193.477407,0.609403
1478799194.118062,0.640654
1478799194.743090,0.625029
1478799195.399370,0.656280
1478799196.055650,0.656280
1478799196.680679,0.625029
1478799203.993514,0.687531
1478799204.634168,0.640654
1478799205.259197,0.625029
1478799205.821722,0.562526
1478799206.462377,0.640654
1478799207.118657,0.656280
1478799207.821814,0.703157
1478799208.540597,0.718783
1478799209.243754,0.703157
1478799209.868783,0.625029
1478799210.493811,0.625029
1478799211.087588,0.593777
1478799211.665740,0.578151
1478799212.243891,0.578151
1478799217.947277,0.656280
1478799218.572306,0.625029
1478799219.134832,0.562526
1478799219.759860,0.625029
1478799220.384889,0.625029
1478799221.025543,0.640654
1478799231.760410,0.859414
1478799284.465947,0.718783
1478799344.296811,0.593777
1478799344.890588,0.593777
1478799345.515616,0.625029
1478799346.093768,0.578151
1478799346.718796,0.625029
1478799347.343825,0.625029
1478799347.937602,0.593777
1478799348.515754,0.578151
1478799349.093905,0.578151
1478799349.703308,0.609403
1478799350.390840,0.687531
1478799351.093997,0.703157
1478799369.860481,0.640654
1478799370.532387,0.671906
1478799371.204292,0.671906
1478799371.954327,0.750034
1478799378.204613,0.609403
1478799378.845267,0.640654
1478799379.501547,0.656280
1478799380.173453,0.671906
1478799380.860984,0.687531
1478799381.501639,0.640654
1478799382.173544,0.671906
1478799382.829824,0.656280
1478799383.501730,0.671906
1478799384.173636,0.671906
1478799384.845542,0.671906
1478799385.454945,0.609403
1478799386.064348,0.609403
1478799386.658125,0.593777
1478799387.298779,0.640654
1478799387.970685,0.671906
1478799388.673842,0.703157
1478799389.408251,0.734409
1478799390.173911,0.765660
1478799390.892694,0.718783
1478799391.595851,0.703157
1478799392.267756,0.671906
1478799392.924037,0.656280
1478799393.580317,0.656280
1478799394.267848,0.687531
1478799394.924128,0.656280
1478799395.596034,0.671906
1478799398.689925,0.640654
1478799399.393083,0.703157
1478799400.080614,0.687531
1478799400.736894,0.656280
1478799401.408800,0.671906
1478799402.190086,0.781286
1478799402.908869,0.718783
1478799403.596400,0.687531
1478799404.252680,0.656280
1478799404.955837,0.703157
1478799405.643369,0.687531
1478799406.284023,0.640654
1478799406.924677,0.640654
1478799407.549706,0.625029
1478799408.190360,0.640654
1478799408.831015,0.640654
1478799409.471669,0.640654
1478799410.112323,0.640654
1478799410.721726,0.609403
1478799411.346755,0.625029
1478799411.924906,0.578151
1478799412.534309,0.609403
1478799413.034332,0.500023
1478799413.674986,0.640654
1478799414.253138,0.578151
1478799414.878166,0.625029
1478799418.706467,0.593777
1478799419.284618,0.578151
1478799419.878395,0.593777
1478799420.550301,0.671906
1478799421.206581,0.656280
1478799421.878487,0.671906
1478799422.519141,0.640654
1478799423.191047,0.671906
1478799423.816076,0.625029
1478799424.487981,0.671906
1478799425.128636,0.640654
1478799425.800541,0.671906
1478799426.409944,0.609403
1478799427.081850,0.671906
1478799427.738130,0.656280
1478799428.394410,0.656280
1478799429.019439,0.625029
1478799435.754122,0.640654
1478799436.426028,0.671906
1478799437.097934,0.671906
1478799437.801091,0.703157
1478799438.472996,0.671906
1478799439.113651,0.640654
1478799439.660551,0.546900
1478799440.441837,0.781286
1478799441.129368,0.687531
1478799441.879402,0.750034
1478799442.660688,0.781286
1478799443.332594,0.671906
1478799444.004500,0.671906
1478799444.707657,0.703157
1478799445.442065,0.734409
1478799446.176474,0.734409
1478799446.910883,0.734409
1478799447.598414,0.687531
1478799448.254694,0.656280
1478799448.926600,0.671906
1478799449.614131,0.687531
1478799450.379791,0.765660
1478799451.161077,0.781286
1478799451.864234,0.703157
1478799452.520514,0.656280
1478799453.223672,0.703157
1478799453.942455,0.718783
1478799454.692489,0.750034
1478799455.442523,0.750034
